month,service_center_id,service_type,job_category,model_id,variant_id,total_orders,completed_orders,breached_orders,sla_target_hours,avg_resolution_hours,p90_resolution_hours,backlog_open_orders,parts_wait_orders,repeat_repair_orders,cancelled_orders
2024-04-01,SVC011,Periodic Service,Maintenance,,,4,3,0,48.00,36.06,64.09,0,0,0,1
2024-04-01,SVC011,Periodic Service,Mechanical,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2024-04-01,SVC011,Recall Campaign,Campaign,,,14,9,1,48.00,36.21,64.32,2,1,1,3
2024-04-01,SVC011,Running Repair,Body Repair,,,2,0,1,96.00,80.03,122.05,1,0,1,1
2024-04-01,SVC011,Running Repair,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC011,Running Repair,Diagnostics,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC011,Running Repair,Electrical,,,4,3,0,72.00,58.06,96.09,1,0,0,0
2024-04-01,SVC011,Running Repair,Maintenance,,,5,5,1,48.00,36.08,64.11,0,0,1,0
2024-04-01,SVC011,Running Repair,Mechanical,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2024-04-01,SVC011,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC011,Warranty Repair,Diagnostics,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC011,Warranty Repair,Electrical,,,5,4,1,72.00,58.08,96.11,0,1,2,1
2024-04-01,SVC011,Warranty Repair,Maintenance,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2024-04-01,SVC011,Warranty Repair,Mechanical,,,3,3,0,48.00,36.05,64.07,0,0,0,0
2024-04-01,SVC012,Accident Repair,Body Repair,,,9,6,1,96.00,80.13,122.20,2,1,0,1
2024-04-01,SVC012,Inspection,Body Repair,,,5,2,0,96.00,80.07,122.11,1,0,0,2
2024-04-01,SVC012,Inspection,Diagnostics,,,5,4,1,48.00,36.07,64.11,1,0,1,0
2024-04-01,SVC012,Inspection,Electrical,,,2,2,0,72.00,58.03,96.04,0,0,0,0
2024-04-01,SVC012,Inspection,Maintenance,,,3,1,0,48.00,36.04,64.07,1,0,0,1
2024-04-01,SVC012,Inspection,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC012,Periodic Service,Body Repair,,,4,3,1,96.00,80.06,122.09,1,0,1,0
2024-04-01,SVC012,Periodic Service,Campaign,,,4,2,0,48.00,36.06,64.09,0,0,1,2
2024-04-01,SVC012,Periodic Service,Diagnostics,,,3,1,0,48.00,36.04,64.07,1,0,0,1
2024-04-01,SVC012,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC012,Periodic Service,Maintenance,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-04-01,SVC012,Periodic Service,Mechanical,,,3,2,0,48.00,36.04,64.07,0,0,0,1
2024-04-01,SVC012,Recall Campaign,Campaign,,,15,11,1,48.00,36.22,64.33,3,1,0,1
2024-04-01,SVC012,Running Repair,Body Repair,,,4,2,0,96.00,80.06,122.09,2,0,0,0
2024-04-01,SVC012,Running Repair,Campaign,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC012,Running Repair,Diagnostics,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC012,Running Repair,Electrical,,,3,3,1,72.00,58.04,96.07,0,0,1,0
2024-04-01,SVC012,Running Repair,Maintenance,,,3,3,0,48.00,36.04,64.07,0,0,0,0
2024-04-01,SVC012,Running Repair,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,1,0
2024-04-01,SVC012,Warranty Repair,Body Repair,,,4,1,1,96.00,80.06,122.09,1,0,2,2
2024-04-01,SVC012,Warranty Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC012,Warranty Repair,Diagnostics,,,4,4,1,48.00,36.06,64.09,0,0,1,0
2024-04-01,SVC012,Warranty Repair,Electrical,,,3,2,0,72.00,58.04,96.07,0,0,0,1
2024-04-01,SVC012,Warranty Repair,Maintenance,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC012,Warranty Repair,Mechanical,,,3,2,0,48.00,36.04,64.07,0,0,0,1
2024-04-01,SVC013,Accident Repair,Body Repair,,,18,11,2,96.00,80.26,122.39,4,1,1,3
2024-04-01,SVC013,Inspection,Body Repair,,,4,1,0,96.00,80.06,122.09,1,0,0,2
2024-04-01,SVC013,Inspection,Campaign,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2024-04-01,SVC013,Inspection,Diagnostics,,,2,0,0,48.00,36.03,64.04,0,0,0,2
2024-04-01,SVC013,Inspection,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC013,Inspection,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC013,Periodic Service,Body Repair,,,3,2,0,96.00,80.04,122.07,1,0,0,0
2024-04-01,SVC013,Periodic Service,Campaign,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-04-01,SVC013,Periodic Service,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC013,Periodic Service,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC013,Periodic Service,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC013,Recall Campaign,Campaign,,,10,5,0,48.00,36.14,64.22,2,1,0,3
2024-04-01,SVC013,Running Repair,Body Repair,,,2,1,0,96.00,80.03,122.04,0,0,0,1
2024-04-01,SVC013,Running Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC013,Running Repair,Diagnostics,,,3,2,1,48.00,36.04,64.07,0,0,1,1
2024-04-01,SVC013,Running Repair,Electrical,,,3,1,0,72.00,58.04,96.07,1,0,0,1
2024-04-01,SVC013,Running Repair,Maintenance,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC013,Running Repair,Mechanical,,,5,3,0,48.00,36.07,64.11,2,0,0,0
2024-04-01,SVC013,Warranty Repair,Body Repair,,,3,3,0,96.00,80.04,122.07,0,0,0,0
2024-04-01,SVC013,Warranty Repair,Diagnostics,,,3,2,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC013,Warranty Repair,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC013,Warranty Repair,Maintenance,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-04-01,SVC013,Warranty Repair,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC014,Accident Repair,Body Repair,,,19,12,3,96.00,80.27,122.40,3,1,2,4
2024-04-01,SVC014,Inspection,Body Repair,,,2,2,0,96.00,80.03,122.04,0,0,0,0
2024-04-01,SVC014,Inspection,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC014,Inspection,Diagnostics,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC014,Inspection,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC014,Inspection,Maintenance,,,2,1,0,48.00,36.03,64.04,0,0,0,1
2024-04-01,SVC014,Inspection,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,1,0
2024-04-01,SVC014,Periodic Service,Body Repair,,,4,4,1,96.00,80.06,122.09,0,0,1,0
2024-04-01,SVC014,Periodic Service,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC014,Periodic Service,Diagnostics,,,5,4,0,48.00,36.07,64.11,1,0,0,0
2024-04-01,SVC014,Periodic Service,Maintenance,,,3,2,0,48.00,36.04,64.06,1,0,0,0
2024-04-01,SVC014,Periodic Service,Mechanical,,,5,4,1,48.00,36.07,64.11,1,0,2,0
2024-04-01,SVC014,Recall Campaign,Campaign,,,15,11,1,48.00,36.21,64.32,2,1,0,2
2024-04-01,SVC014,Running Repair,Body Repair,,,2,1,0,96.00,80.03,122.04,0,0,0,1
2024-04-01,SVC014,Running Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC014,Running Repair,Diagnostics,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-04-01,SVC014,Running Repair,Electrical,,,3,2,0,72.00,58.04,96.06,1,0,0,0
2024-04-01,SVC014,Running Repair,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC014,Running Repair,Mechanical,,,3,1,0,48.00,36.04,64.06,1,0,0,1
2024-04-01,SVC014,Warranty Repair,Body Repair,,,3,2,0,96.00,80.04,122.06,1,0,0,0
2024-04-01,SVC014,Warranty Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC014,Warranty Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC014,Warranty Repair,Electrical,,,3,1,0,72.00,58.04,96.06,0,0,0,2
2024-04-01,SVC014,Warranty Repair,Maintenance,,,3,2,0,48.00,36.04,64.06,1,0,0,0
2024-04-01,SVC014,Warranty Repair,Mechanical,,,2,0,0,48.00,36.03,64.04,0,0,0,2
2024-04-01,SVC015,Accident Repair,Body Repair,,,10,8,1,96.00,80.14,122.21,1,1,0,1
2024-04-01,SVC015,Inspection,Body Repair,,,2,1,0,96.00,80.03,122.04,1,0,0,0
2024-04-01,SVC015,Inspection,Campaign,,,2,1,0,48.00,36.03,64.04,0,0,0,1
2024-04-01,SVC015,Inspection,Diagnostics,,,7,3,0,48.00,36.10,64.15,2,0,0,2
2024-04-01,SVC015,Inspection,Electrical,,,2,1,0,72.00,58.03,96.04,0,0,0,1
2024-04-01,SVC015,Inspection,Maintenance,,,4,3,0,48.00,36.06,64.08,1,0,1,0
2024-04-01,SVC015,Periodic Service,Body Repair,,,4,3,0,96.00,80.06,122.08,1,0,0,0
2024-04-01,SVC015,Periodic Service,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,1,0
2024-04-01,SVC015,Periodic Service,Diagnostics,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2024-04-01,SVC015,Periodic Service,Electrical,,,4,2,0,72.00,58.06,96.08,2,0,0,0
2024-04-01,SVC015,Periodic Service,Maintenance,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC015,Periodic Service,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC015,Recall Campaign,Campaign,,,13,8,1,48.00,36.18,64.27,3,1,0,2
2024-04-01,SVC015,Running Repair,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,0,0
2024-04-01,SVC015,Running Repair,Campaign,,,2,1,0,48.00,36.03,64.04,1,0,0,0
2024-04-01,SVC015,Running Repair,Diagnostics,,,7,7,1,48.00,36.10,64.15,0,0,0,0
2024-04-01,SVC015,Running Repair,Electrical,,,2,1,0,72.00,58.03,96.04,0,0,0,1
2024-04-01,SVC015,Running Repair,Maintenance,,,6,5,0,48.00,36.08,64.12,0,0,0,1
2024-04-01,SVC015,Running Repair,Mechanical,,,2,2,0,48.00,36.03,64.04,0,0,1,0
2024-04-01,SVC015,Warranty Repair,Body Repair,,,1,0,0,96.00,80.01,122.02,1,0,0,0
2024-04-01,SVC015,Warranty Repair,Campaign,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC015,Warranty Repair,Diagnostics,,,2,2,0,48.00,36.03,64.04,0,0,0,0
2024-04-01,SVC015,Warranty Repair,Mechanical,,,3,2,1,48.00,36.04,64.06,1,0,1,0
2024-04-01,SVC016,Accident Repair,Body Repair,,,35,21,4,96.00,80.28,122.43,10,2,2,4
2024-04-01,SVC016,Inspection,Body Repair,,,5,4,1,96.00,80.04,122.06,0,0,1,1
2024-04-01,SVC016,Inspection,Campaign,,,2,1,0,48.00,36.02,64.02,1,0,0,0
2024-04-01,SVC016,Inspection,Diagnostics,,,3,1,0,48.00,36.02,64.04,1,0,0,1
2024-04-01,SVC016,Inspection,Electrical,,,13,10,2,72.00,58.11,96.16,2,2,3,1
2024-04-01,SVC016,Inspection,Maintenance,,,3,1,0,48.00,36.02,64.04,2,0,0,0
2024-04-01,SVC016,Inspection,Mechanical,,,2,1,0,48.00,36.02,64.02,0,0,0,1
2024-04-01,SVC016,Periodic Service,Body Repair,,,6,2,0,96.00,80.05,122.07,2,0,0,2
2024-04-01,SVC016,Periodic Service,Campaign,,,2,2,0,48.00,36.02,64.02,0,0,0,0
2024-04-01,SVC016,Periodic Service,Diagnostics,,,3,3,0,48.00,36.02,64.04,0,0,0,0
2024-04-01,SVC016,Periodic Service,Electrical,,,7,3,1,72.00,58.06,96.09,2,1,1,2
2024-04-01,SVC016,Periodic Service,Maintenance,,,3,1,0,48.00,36.02,64.04,0,0,1,2
2024-04-01,SVC016,Periodic Service,Mechanical,,,5,3,0,48.00,36.04,64.06,1,0,0,1
2024-04-01,SVC016,Recall Campaign,Campaign,,,27,16,2,48.00,36.22,64.33,8,2,3,3
2024-04-01,SVC016,Running Repair,Body Repair,,,3,1,0,96.00,80.02,122.04,1,0,0,1
2024-04-01,SVC016,Running Repair,Campaign,,,4,2,0,48.00,36.03,64.05,1,0,0,1
2024-04-01,SVC016,Running Repair,Diagnostics,,,5,2,0,48.00,36.04,64.06,2,0,0,1
2024-04-01,SVC016,Running Repair,Electrical,,,2,2,0,72.00,58.02,96.02,0,0,0,0
2024-04-01,SVC016,Running Repair,Maintenance,,,4,1,0,48.00,36.03,64.05,1,0,0,2
2024-04-01,SVC016,Running Repair,Mechanical,,,6,3,0,48.00,36.05,64.07,2,0,0,1
2024-04-01,SVC016,Warranty Repair,Body Repair,,,4,2,0,96.00,80.03,122.05,1,0,0,1
2024-04-01,SVC016,Warranty Repair,Campaign,,,5,2,1,48.00,36.04,64.06,1,0,1,2
2024-04-01,SVC016,Warranty Repair,Diagnostics,,,3,2,0,48.00,36.02,64.04,0,0,0,1
2024-04-01,SVC016,Warranty Repair,Electrical,,,8,6,1,72.00,58.07,96.10,1,1,2,1
2024-04-01,SVC016,Warranty Repair,Maintenance,,,3,2,0,48.00,36.02,64.04,1,0,0,0
2024-04-01,SVC016,Warranty Repair,Mechanical,,,3,3,0,48.00,36.02,64.04,0,0,0,0
2024-04-01,SVC017,Accident Repair,Body Repair,,,30,18,4,96.00,80.24,122.35,6,2,4,6
2024-04-01,SVC017,Inspection,Body Repair,,,11,5,1,96.00,80.09,122.13,3,1,0,3
2024-04-01,SVC017,Inspection,Campaign,,,8,5,0,48.00,36.06,64.09,2,0,0,1
2024-04-01,SVC017,Inspection,Diagnostics,,,6,4,0,48.00,36.05,64.07,1,0,0,1
2024-04-01,SVC017,Inspection,Electrical,,,4,3,0,72.00,58.03,96.05,1,0,0,0
2024-04-01,SVC017,Inspection,Maintenance,,,4,1,0,48.00,36.03,64.05,1,0,0,2
2024-04-01,SVC017,Inspection,Mechanical,,,7,6,0,48.00,36.05,64.08,0,0,0,1
2024-04-01,SVC017,Periodic Service,Body Repair,,,7,5,0,96.00,80.05,122.08,1,0,0,1
2024-04-01,SVC017,Periodic Service,Campaign,,,7,4,0,48.00,36.05,64.08,2,0,0,1
2024-04-01,SVC017,Periodic Service,Diagnostics,,,7,7,0,48.00,36.05,64.08,0,0,0,0
2024-04-01,SVC017,Periodic Service,Electrical,,,6,5,1,72.00,58.05,96.07,1,1,1,0
2024-04-01,SVC017,Periodic Service,Maintenance,,,1,1,0,48.00,36.01,64.01,0,0,0,0
2024-04-01,SVC017,Periodic Service,Mechanical,,,7,4,1,48.00,36.05,64.08,0,0,1,3
2024-04-01,SVC017,Recall Campaign,Campaign,,,46,30,3,48.00,36.36,64.54,7,3,2,9
2024-04-01,SVC017,Running Repair,Body Repair,,,2,2,0,96.00,80.02,122.02,0,0,0,0
2024-04-01,SVC017,Running Repair,Campaign,,,2,1,0,48.00,36.02,64.02,0,0,1,1
2024-04-01,SVC017,Running Repair,Diagnostics,,,4,0,1,48.00,36.03,64.05,3,0,1,1
2024-04-01,SVC017,Running Repair,Electrical,,,2,1,0,72.00,58.02,96.02,0,0,0,1
2024-04-01,SVC017,Running Repair,Maintenance,,,5,5,1,48.00,36.04,64.06,0,0,1,0
2024-04-01,SVC017,Running Repair,Mechanical,,,4,3,0,48.00,36.03,64.05,0,0,0,1
2024-04-01,SVC017,Warranty Repair,Body Repair,,,7,4,1,96.00,80.05,122.08,1,0,1,2
2024-04-01,SVC017,Warranty Repair,Campaign,,,7,5,1,48.00,36.05,64.08,2,0,0,0
2024-04-01,SVC017,Warranty Repair,Diagnostics,,,6,3,0,48.00,36.05,64.07,1,0,0,2
2024-04-01,SVC017,Warranty Repair,Electrical,,,7,5,1,72.00,58.05,96.08,1,1,0,1
2024-04-01,SVC017,Warranty Repair,Maintenance,,,6,6,0,48.00,36.05,64.07,0,0,0,0
2024-04-01,SVC017,Warranty Repair,Mechanical,,,6,6,0,48.00,36.05,64.07,0,0,0,0
2024-04-01,SVC018,Accident Repair,Body Repair,,,29,22,4,96.00,80.22,122.33,4,2,3,3
2024-04-01,SVC018,Inspection,Body Repair,,,3,1,0,96.00,80.02,122.03,1,0,0,1
2024-04-01,SVC018,Inspection,Campaign,,,5,5,0,48.00,36.04,64.06,0,0,0,0
2024-04-01,SVC018,Inspection,Diagnostics,,,9,7,0,48.00,36.07,64.10,1,1,0,1
2024-04-01,SVC018,Inspection,Electrical,,,12,5,1,72.00,58.09,96.14,4,1,0,3
2024-04-01,SVC018,Inspection,Maintenance,,,2,1,0,48.00,36.02,64.02,1,0,0,0
2024-04-01,SVC018,Inspection,Mechanical,,,2,0,0,48.00,36.02,64.02,2,0,0,0
2024-04-01,SVC018,Periodic Service,Body Repair,,,5,3,1,96.00,80.04,122.06,0,0,1,2
2024-04-01,SVC018,Periodic Service,Campaign,,,11,8,1,48.00,36.08,64.12,2,1,1,1
2024-04-01,SVC018,Periodic Service,Diagnostics,,,5,3,1,48.00,36.04,64.06,1,0,1,1
2024-04-01,SVC018,Periodic Service,Electrical,,,5,4,0,72.00,58.04,96.06,1,1,0,0
2024-04-01,SVC018,Periodic Service,Maintenance,,,9,8,1,48.00,36.07,64.10,0,1,1,1
2024-04-01,SVC018,Periodic Service,Mechanical,,,4,4,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC018,Recall Campaign,Campaign,,,29,22,2,48.00,36.22,64.33,3,2,1,4
2024-04-01,SVC018,Running Repair,Body Repair,,,4,2,0,96.00,80.03,122.05,1,0,0,1
2024-04-01,SVC018,Running Repair,Campaign,,,4,1,0,48.00,36.03,64.05,2,0,0,1
2024-04-01,SVC018,Running Repair,Diagnostics,,,5,5,0,48.00,36.04,64.06,0,0,0,0
2024-04-01,SVC018,Running Repair,Electrical,,,5,2,1,72.00,58.04,96.06,2,1,0,1
2024-04-01,SVC018,Running Repair,Maintenance,,,9,7,1,48.00,36.07,64.10,1,1,0,1
2024-04-01,SVC018,Running Repair,Mechanical,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2024-04-01,SVC018,Warranty Repair,Body Repair,,,6,3,1,96.00,80.05,122.07,2,0,1,1
2024-04-01,SVC018,Warranty Repair,Campaign,,,3,1,1,48.00,36.02,64.03,1,0,1,1
2024-04-01,SVC018,Warranty Repair,Diagnostics,,,5,3,0,48.00,36.04,64.06,1,0,0,1
2024-04-01,SVC018,Warranty Repair,Electrical,,,7,3,1,72.00,58.05,96.08,2,1,0,2
2024-04-01,SVC018,Warranty Repair,Maintenance,,,4,4,1,48.00,36.03,64.05,0,0,1,0
2024-04-01,SVC018,Warranty Repair,Mechanical,,,3,3,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC019,Accident Repair,Body Repair,,,20,13,3,96.00,80.23,122.34,3,1,2,4
2024-04-01,SVC019,Inspection,Body Repair,,,8,3,1,96.00,80.09,122.14,2,0,0,3
2024-04-01,SVC019,Inspection,Campaign,,,5,3,0,48.00,36.06,64.09,1,0,0,1
2024-04-01,SVC019,Inspection,Diagnostics,,,4,2,0,48.00,36.05,64.07,1,0,0,1
2024-04-01,SVC019,Inspection,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC019,Inspection,Maintenance,,,3,1,0,48.00,36.03,64.05,2,0,0,0
2024-04-01,SVC019,Periodic Service,Body Repair,,,3,3,0,96.00,80.03,122.05,0,0,0,0
2024-04-01,SVC019,Periodic Service,Campaign,,,3,0,0,48.00,36.03,64.05,2,0,0,1
2024-04-01,SVC019,Periodic Service,Diagnostics,,,5,4,0,48.00,36.06,64.09,0,0,0,1
2024-04-01,SVC019,Periodic Service,Electrical,,,4,3,0,72.00,58.05,96.07,1,0,0,0
2024-04-01,SVC019,Periodic Service,Maintenance,,,3,1,0,48.00,36.03,64.05,2,0,0,0
2024-04-01,SVC019,Periodic Service,Mechanical,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC019,Recall Campaign,Campaign,,,12,7,1,48.00,36.14,64.21,3,1,1,2
2024-04-01,SVC019,Running Repair,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2024-04-01,SVC019,Running Repair,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC019,Running Repair,Diagnostics,,,4,2,1,48.00,36.05,64.07,2,0,1,0
2024-04-01,SVC019,Running Repair,Electrical,,,3,3,1,72.00,58.03,96.05,0,0,1,0
2024-04-01,SVC019,Running Repair,Maintenance,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2024-04-01,SVC019,Running Repair,Mechanical,,,5,4,0,48.00,36.06,64.09,0,0,0,1
2024-04-01,SVC019,Warranty Repair,Body Repair,,,5,3,1,96.00,80.06,122.09,2,0,0,0
2024-04-01,SVC019,Warranty Repair,Campaign,,,2,0,0,48.00,36.02,64.03,0,0,0,2
2024-04-01,SVC019,Warranty Repair,Diagnostics,,,6,6,1,48.00,36.07,64.10,0,0,1,0
2024-04-01,SVC019,Warranty Repair,Electrical,,,4,2,0,72.00,58.05,96.07,1,0,0,1
2024-04-01,SVC019,Warranty Repair,Maintenance,,,8,4,1,48.00,36.09,64.14,3,0,1,1
2024-04-01,SVC019,Warranty Repair,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC020,Accident Repair,Body Repair,,,20,14,3,96.00,80.22,122.33,3,1,4,3
2024-04-01,SVC020,Inspection,Body Repair,,,6,3,1,96.00,80.07,122.10,1,0,1,2
2024-04-01,SVC020,Inspection,Campaign,,,7,3,1,48.00,36.08,64.12,1,0,1,3
2024-04-01,SVC020,Inspection,Diagnostics,,,5,5,0,48.00,36.06,64.08,0,0,0,0
2024-04-01,SVC020,Inspection,Electrical,,,4,3,0,72.00,58.04,96.07,1,0,0,0
2024-04-01,SVC020,Inspection,Maintenance,,,5,2,0,48.00,36.06,64.08,2,0,0,1
2024-04-01,SVC020,Inspection,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC020,Periodic Service,Body Repair,,,3,3,0,96.00,80.03,122.05,0,0,0,0
2024-04-01,SVC020,Periodic Service,Campaign,,,8,5,1,48.00,36.09,64.13,1,0,1,2
2024-04-01,SVC020,Periodic Service,Diagnostics,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2024-04-01,SVC020,Periodic Service,Electrical,,,2,0,0,72.00,58.02,96.03,2,0,0,0
2024-04-01,SVC020,Periodic Service,Maintenance,,,4,3,0,48.00,36.04,64.07,1,0,1,0
2024-04-01,SVC020,Periodic Service,Mechanical,,,4,3,0,48.00,36.04,64.07,1,0,0,0
2024-04-01,SVC020,Recall Campaign,Campaign,,,17,9,1,48.00,36.19,64.28,5,1,0,3
2024-04-01,SVC020,Running Repair,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2024-04-01,SVC020,Running Repair,Campaign,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2024-04-01,SVC020,Running Repair,Diagnostics,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2024-04-01,SVC020,Running Repair,Electrical,,,2,2,0,72.00,58.02,96.03,0,0,0,0
2024-04-01,SVC020,Running Repair,Maintenance,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC020,Running Repair,Mechanical,,,3,0,0,48.00,36.03,64.05,1,0,0,2
2024-04-01,SVC020,Warranty Repair,Body Repair,,,3,3,0,96.00,80.03,122.05,0,0,0,0
2024-04-01,SVC020,Warranty Repair,Campaign,,,4,1,0,48.00,36.04,64.07,2,0,0,1
2024-04-01,SVC020,Warranty Repair,Diagnostics,,,3,2,1,48.00,36.03,64.05,0,0,2,1
2024-04-01,SVC020,Warranty Repair,Electrical,,,3,1,0,72.00,58.03,96.05,1,0,0,1
2024-04-01,SVC020,Warranty Repair,Maintenance,,,6,2,0,48.00,36.07,64.10,2,0,0,2
2024-04-01,SVC020,Warranty Repair,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC021,Accident Repair,Body Repair,,,23,16,4,96.00,80.25,122.37,4,1,4,3
2024-04-01,SVC021,Inspection,Body Repair,,,6,5,0,96.00,80.06,122.10,0,0,0,1
2024-04-01,SVC021,Inspection,Campaign,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2024-04-01,SVC021,Inspection,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC021,Inspection,Electrical,,,1,1,0,72.00,58.01,96.02,0,0,0,0
2024-04-01,SVC021,Inspection,Maintenance,,,5,3,1,48.00,36.05,64.08,0,0,1,2
2024-04-01,SVC021,Inspection,Mechanical,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC021,Periodic Service,Body Repair,,,7,3,0,96.00,80.08,122.11,1,0,0,3
2024-04-01,SVC021,Periodic Service,Campaign,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2024-04-01,SVC021,Periodic Service,Diagnostics,,,4,2,0,48.00,36.04,64.06,2,0,0,0
2024-04-01,SVC021,Periodic Service,Electrical,,,3,3,1,72.00,58.03,96.05,0,0,1,0
2024-04-01,SVC021,Periodic Service,Maintenance,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC021,Periodic Service,Mechanical,,,4,3,0,48.00,36.04,64.06,1,0,1,0
2024-04-01,SVC021,Recall Campaign,Campaign,,,29,14,2,48.00,36.31,64.47,7,2,2,8
2024-04-01,SVC021,Running Repair,Body Repair,,,6,5,1,96.00,80.06,122.10,1,0,0,0
2024-04-01,SVC021,Running Repair,Campaign,,,4,4,1,48.00,36.04,64.06,0,0,3,0
2024-04-01,SVC021,Running Repair,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2024-04-01,SVC021,Running Repair,Electrical,,,3,3,0,72.00,58.03,96.05,0,0,0,0
2024-04-01,SVC021,Running Repair,Maintenance,,,3,2,0,48.00,36.03,64.05,1,0,0,0
2024-04-01,SVC021,Running Repair,Mechanical,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2024-04-01,SVC021,Warranty Repair,Body Repair,,,1,1,0,96.00,80.01,122.02,0,0,0,0
2024-04-01,SVC021,Warranty Repair,Campaign,,,5,2,0,48.00,36.05,64.08,1,0,0,2
2024-04-01,SVC021,Warranty Repair,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2024-04-01,SVC021,Warranty Repair,Electrical,,,5,3,1,72.00,58.05,96.08,0,1,1,2
2024-04-01,SVC021,Warranty Repair,Maintenance,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2024-04-01,SVC021,Warranty Repair,Mechanical,,,2,1,0,48.00,36.02,64.03,1,0,0,0
