month,dealer_id,model_id,variant_id,units_sold,stock_available,inventory_days,average_discount_pct,marketing_spend,test_drives,enquiries,active_sales_executives,dealer_manager_id,regional_manager_id,festival_month,economic_index,competitor_index
2024-04-01,DLR003,MDL011,VAR063,8,22,32.3,3.9,49701.78,28,44,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL011,VAR064,9,34,40.7,4.25,37801.5,35,52,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL011,VAR065,9,20,32.3,5.66,46665.04,25,35,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL011,VAR066,9,28,39.8,4.88,47916.21,36,54,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR067,8,24,38.3,3.96,51863.12,24,34,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR068,9,35,33.8,4.87,48425.39,33,50,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR069,8,28,33.2,4.64,45764.07,35,58,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR070,10,14,35.3,4.65,48717.14,29,42,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR071,8,19,36.9,5.38,39668.58,32,48,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR003,MDL012,VAR072,9,17,39.4,5.31,38981.64,40,57,9,EMP0033,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR001,10,31,39.9,4.13,44532.86,36,50,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR002,11,30,31.4,4.75,71572.73,33,49,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR003,7,23,34.9,4.71,40630.51,28,47,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR004,10,19,31.6,5.24,50274.31,31,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR005,8,24,36.7,4.91,42349.79,31,46,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL001,VAR006,8,23,40.9,4.88,33512.68,31,54,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR007,9,27,39.5,3.92,55233.42,27,42,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR008,10,20,38.3,4.53,46655.11,30,45,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR009,7,20,38.9,4.79,27551.17,22,36,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR010,7,29,33.5,5.18,34717.4,30,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR011,10,31,38.1,3.7,51685.43,36,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL002,VAR012,8,30,37.2,4.47,40600.03,29,50,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR013,7,32,34.6,5.49,34132.07,23,34,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR014,9,17,40.5,4.08,47968.7,26,39,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR015,8,28,35.1,5.01,48012.21,26,43,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR016,8,22,32.2,4.23,56702.49,25,37,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR017,8,26,39.5,5.15,54564.94,23,36,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL003,VAR018,8,24,40.8,3.77,50091.7,33,48,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR019,10,24,39.3,4.99,58795.43,32,47,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR020,10,36,34.0,4.05,56273.06,34,58,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR021,7,16,40.4,4.51,47704.41,27,45,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR022,8,21,41.1,5.66,43188.3,32,51,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR023,9,26,37.8,4.91,39926.09,34,57,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL004,VAR024,8,27,32.5,4.17,41838.02,30,48,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR025,10,32,39.4,3.82,63292.95,35,51,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR026,9,14,37.8,4.44,54433.39,28,44,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR027,11,23,30.1,3.76,76320.35,32,55,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR028,9,29,31.6,5.35,40969.42,30,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR029,10,26,33.8,3.74,62257.12,38,63,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL005,VAR030,9,19,38.5,5.36,59084.22,31,49,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR031,10,28,36.1,4.5,54895.96,28,41,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR032,10,21,31.0,5.48,53242.85,37,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR033,10,24,30.6,3.75,39244.01,35,56,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR034,9,16,31.7,4.1,35726.56,39,56,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR035,9,31,32.0,4.34,41012.24,37,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL006,VAR036,8,31,39.1,5.11,36724.14,26,45,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR037,10,18,31.1,4.3,57811.64,32,54,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR038,10,30,35.8,4.91,47426.6,43,62,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR039,8,32,36.8,4.4,43038.94,31,43,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR040,8,28,39.6,4.14,32325.86,34,58,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR041,11,29,33.2,5.12,55637.22,43,70,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL007,VAR042,7,23,36.4,4.14,34633.66,27,37,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR043,12,14,37.0,4.65,74606.52,36,50,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR044,10,28,38.1,3.65,69340.38,32,55,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR045,10,31,38.5,5.43,70785.77,43,62,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR046,10,22,39.5,3.89,66624.28,44,75,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR047,9,28,39.9,5.65,61746.11,35,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL008,VAR048,9,19,34.3,5.46,42065.25,27,41,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR049,7,31,35.1,5.26,34362.23,22,35,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR050,10,27,36.6,4.83,41537.7,36,58,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR051,8,16,31.8,4.09,51416.89,31,44,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR052,8,25,35.8,5.34,36175.23,35,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR053,9,17,31.3,4.15,38511.07,31,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL009,VAR054,8,19,32.6,5.68,48764.03,27,45,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR055,9,33,34.0,5.45,52900.24,34,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR056,9,16,35.6,4.27,59111.49,38,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR057,9,24,35.2,5.5,43904.75,39,59,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR058,9,18,38.9,4.51,51658.47,32,52,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR059,7,20,36.6,5.58,27550.34,25,37,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL010,VAR060,6,24,43.4,4.93,23066.88,26,42,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR061,10,26,30.0,3.98,67972.85,40,62,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR062,11,22,31.3,4.72,74162.49,49,68,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR063,8,37,32.7,3.61,47878.09,27,39,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR064,9,18,37.4,5.46,60476.21,27,43,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR065,10,21,38.0,4.06,56959.56,45,74,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL011,VAR066,7,34,36.7,5.67,34137.44,25,43,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR067,9,22,31.6,4.8,57765.92,36,53,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR068,9,27,32.4,5.41,44580.69,33,57,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR069,7,27,37.0,5.7,34824.66,24,39,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR070,7,26,39.4,5.61,32695.03,29,41,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR071,8,21,37.2,5.51,43116.44,23,31,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR004,MDL012,VAR072,9,23,32.7,5.62,41594.36,39,54,6,EMP0045,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR001,9,31,35.5,5.42,45716.88,32,44,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR002,8,30,37.3,3.67,42034.67,33,50,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR003,8,18,37.1,3.61,50467.5,26,40,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR004,9,24,39.5,3.74,46527.06,38,55,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR005,9,17,36.9,5.64,58865.55,39,60,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL001,VAR006,8,27,33.3,4.11,42547.03,35,49,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR007,11,31,33.1,3.64,70036.78,37,53,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR008,11,23,35.8,4.73,57502.48,38,66,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR009,7,25,35.3,3.67,43306.33,25,39,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR010,8,27,33.2,4.39,51476.02,28,38,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR011,9,26,39.2,5.3,43197.05,38,56,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL002,VAR012,6,17,41.7,4.34,32181.26,26,38,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR013,8,26,36.4,4.23,47194.35,30,50,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR014,9,22,31.9,4.55,56871.46,40,68,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR015,8,22,37.4,5.25,46947.51,36,59,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR016,9,30,39.0,5.51,41339.87,28,48,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR017,9,26,36.2,3.91,47951.59,31,54,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL003,VAR018,7,23,41.7,5.01,41378.11,28,48,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR019,9,29,35.4,4.24,35900.8,31,45,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR020,10,15,37.8,4.02,50406.71,40,64,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR021,7,32,34.9,5.01,45019.21,24,39,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR022,7,26,36.3,4.37,27567.93,28,49,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR023,9,28,34.9,4.39,38420.87,35,59,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL004,VAR024,8,25,37.6,3.89,30746.92,34,53,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR025,11,17,37.5,5.26,77268.88,32,51,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR026,12,32,35.9,3.61,75966.14,44,65,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR027,8,25,38.0,4.66,56619.18,31,47,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR028,10,23,34.9,5.38,63023.77,37,57,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR029,11,37,37.6,4.55,43830.43,43,71,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL005,VAR030,8,23,40.2,4.02,47187.44,28,38,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR031,9,25,40.8,5.44,39334.31,30,49,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR032,12,36,30.3,4.53,80487.66,37,61,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR033,11,27,32.7,5.7,45950.11,33,53,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR034,10,23,33.8,4.83,60785.36,43,70,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR035,9,21,32.2,5.1,47519.61,30,48,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL006,VAR036,8,19,34.2,4.3,47554.76,24,33,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR037,12,23,33.0,4.34,53275.71,51,85,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR038,13,28,30.3,5.37,85092.75,44,65,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR039,10,23,35.6,4.86,38167.92,29,47,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR040,10,28,33.6,4.71,41699.23,38,54,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR041,10,26,37.9,4.63,59186.34,36,56,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL007,VAR042,10,33,30.5,4.21,40148.37,29,41,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR043,9,29,32.2,5.3,61449.44,31,49,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR044,11,33,34.3,4.65,70985.87,43,75,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR045,8,28,37.6,4.55,42739.44,31,52,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR046,9,24,39.5,4.66,48478.61,38,59,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR047,10,27,33.1,4.62,49419.52,45,62,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL008,VAR048,9,25,39.3,4.47,49286.9,38,60,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR049,9,27,39.0,3.66,62937.43,29,42,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR050,9,23,38.5,3.73,54978.07,27,46,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR051,8,23,40.0,3.92,33678.83,31,52,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR052,9,32,39.6,4.52,44744.56,29,41,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR053,10,26,34.4,3.88,51918.53,40,59,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL009,VAR054,6,28,35.3,3.94,36821.62,20,27,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR055,10,25,30.9,5.06,47977.64,36,60,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR056,9,17,40.5,4.35,39473.88,39,65,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR057,8,21,39.3,5.48,44913.66,36,50,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR058,9,25,32.8,5.41,38592.8,36,52,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR059,9,26,37.4,4.63,42739.42,28,48,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL010,VAR060,9,23,37.9,4.78,39166.99,27,43,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR061,8,31,37.7,4.21,45463.46,27,41,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR062,9,32,38.7,4.85,42468.63,29,41,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR063,8,19,35.6,3.69,47941.68,31,47,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR064,8,33,33.0,4.99,55464.79,29,47,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR065,7,34,40.2,5.1,33152.48,25,43,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL011,VAR066,8,33,40.9,4.02,41386.32,27,41,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR067,8,30,38.6,5.17,33568.14,34,59,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR068,8,16,40.2,3.6,35660.93,23,34,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR069,8,24,40.9,3.82,36694.45,36,58,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR070,9,20,32.4,4.51,62332.34,37,54,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR071,8,25,38.2,3.66,49856.94,23,32,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR005,MDL012,VAR072,8,26,34.3,5.24,51370.15,26,39,6,EMP0054,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR001,10,25,37.0,5.48,53061.82,40,60,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR002,9,22,35.7,3.83,50841.36,26,37,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR003,8,17,35.2,4.22,54193.18,34,52,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR004,7,16,33.1,4.92,45121.6,22,33,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR005,8,19,40.1,5.25,56611.66,26,40,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL001,VAR006,7,29,36.6,4.22,31928.55,25,40,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR007,7,21,39.7,5.7,45560.42,29,42,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR008,10,23,32.0,5.28,42533.81,40,63,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR009,8,17,39.4,4.63,41914.76,31,45,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR010,8,13,31.8,4.18,53540.98,26,39,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR011,10,21,33.7,5.25,56773.09,42,65,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL002,VAR012,7,27,38.3,4.51,48955.14,28,38,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR013,8,28,36.0,3.78,52842.49,31,45,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR014,9,23,33.5,4.06,48484.5,38,65,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR015,8,16,32.2,4.8,54980.23,24,39,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR016,8,23,39.8,5.11,37568.04,29,47,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR017,10,25,37.2,5.07,43392.5,43,69,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL003,VAR018,6,32,36.3,4.63,35880.43,23,39,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR019,8,34,38.1,4.11,33104.41,28,41,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR020,9,29,33.0,5.18,49164.14,33,55,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR021,8,28,41.0,3.92,39137.29,23,33,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR022,7,17,39.8,4.89,45204.74,25,42,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR023,7,27,34.8,5.03,41726.46,31,46,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL004,VAR024,7,32,35.5,5.36,49663.89,24,42,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR025,10,26,31.8,4.66,66683.73,44,75,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR026,10,25,36.1,4.8,53400.8,37,56,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR027,8,26,38.5,3.83,49926.48,25,41,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR028,9,28,39.3,4.32,62611.49,30,50,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR029,11,24,32.6,5.63,72649.01,39,55,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL005,VAR030,9,27,33.1,4.57,39974.4,30,49,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR031,11,30,38.8,5.09,45583.49,46,69,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR032,11,37,39.1,4.42,50900.62,37,60,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR033,10,24,33.6,4.27,55602.92,29,48,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR034,11,30,38.1,3.75,60277.1,46,65,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR035,11,27,33.1,5.59,55537.57,39,56,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL006,VAR036,9,28,32.0,5.02,52759.52,40,59,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR037,9,26,31.4,4.49,57031.31,40,55,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR038,11,18,39.1,4.56,42653.58,41,65,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR039,7,20,42.0,4.83,39216.36,30,52,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR040,9,29,36.3,3.69,62932.9,38,60,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR041,11,30,33.0,4.63,45304.8,47,73,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL007,VAR042,9,25,33.7,5.69,41527.24,38,56,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR043,10,23,37.5,3.72,61834.8,35,57,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR044,10,21,32.7,4.98,59156.64,36,58,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR045,9,23,37.5,3.97,43036.79,36,58,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR046,11,17,33.0,4.8,42515.53,40,58,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR047,8,18,34.8,4.53,56115.36,26,41,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL008,VAR048,8,23,36.6,4.18,34138.33,28,40,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL009,VAR049,8,21,41.1,4.56,49533.01,30,50,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL009,VAR050,8,18,37.9,4.54,33218.39,23,32,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL009,VAR051,7,24,37.7,5.19,27673.34,29,46,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL009,VAR052,8,20,32.4,5.2,35257.01,26,42,6,EMP0063,EMP0002,0,100.0,97.8
2024-04-01,DLR006,MDL009,VAR053,8,31,33.0,5.5,39292.88,31,43,6,EMP0063,EMP0002,0,100.0,97.8
