month,service_center_id,part_id,model_id,variant_id,quantity_demanded,quantity_fulfilled,quantity_backordered,lost_sales_quantity,opening_stock,stock_received,closing_stock,stockout_days,average_lead_time_days,warranty_quantity,paid_quantity
2026-01-01,SVC001,PRT0045,MDL008,VAR045,0,0,0,0,9,0,9,0,4.5,0,0
2026-02-01,SVC001,PRT0045,MDL008,VAR045,3,3,0,0,9,0,6,0,3.6,1,2
2026-03-01,SVC001,PRT0045,MDL008,VAR045,5,5,0,0,14,0,9,0,8.3,1,4
2026-04-01,SVC001,PRT0045,MDL008,VAR045,0,0,0,0,6,0,6,0,3.6,0,0
2026-05-01,SVC001,PRT0045,MDL008,VAR045,0,0,0,0,1,5,6,0,7.8,0,0
2025-12-01,SVC001,PRT0046,MDL008,VAR046,12,12,0,0,14,2,4,0,8.1,3,9
2026-01-01,SVC001,PRT0046,MDL008,VAR046,18,18,0,0,26,0,8,0,9.4,2,13
2026-02-01,SVC001,PRT0046,MDL008,VAR046,15,15,0,0,15,2,2,0,7.0,2,11
2026-03-01,SVC001,PRT0046,MDL008,VAR046,15,15,0,0,19,0,4,0,10.0,2,11
2026-04-01,SVC001,PRT0046,MDL008,VAR046,15,15,0,0,19,1,5,0,3.5,2,13
2026-05-01,SVC001,PRT0046,MDL008,VAR046,20,20,0,0,31,0,11,0,7.3,3,15
2025-12-01,SVC001,PRT0047,MDL008,VAR047,0,0,0,0,5,0,5,0,4.9,0,0
2026-01-01,SVC001,PRT0047,MDL008,VAR047,9,9,0,0,11,0,2,0,8.5,1,8
2026-02-01,SVC001,PRT0047,MDL008,VAR047,5,5,0,0,10,0,5,0,2.9,1,4
2026-03-01,SVC001,PRT0047,MDL008,VAR047,5,5,0,0,11,0,6,0,6.0,1,4
2026-04-01,SVC001,PRT0047,MDL008,VAR047,7,7,0,0,12,1,6,0,6.1,1,5
2026-05-01,SVC001,PRT0047,MDL008,VAR047,0,0,0,0,5,0,5,0,7.0,0,0
2025-12-01,SVC001,PRT0048,MDL008,VAR048,4,4,0,0,8,0,4,0,5.3,1,3
2026-01-01,SVC001,PRT0048,MDL008,VAR048,2,1,0,1,2,6,7,2,8.4,0,1
2026-02-01,SVC001,PRT0048,MDL008,VAR048,0,0,0,0,8,0,8,0,3.8,0,0
2026-03-01,SVC001,PRT0048,MDL008,VAR048,4,0,2,2,8,0,8,5,7.0,0,0
2026-04-01,SVC001,PRT0048,MDL008,VAR048,5,5,0,0,8,0,3,0,5.2,1,4
2026-05-01,SVC001,PRT0048,MDL008,VAR048,0,0,0,0,11,0,11,0,7.8,0,0
2025-12-01,SVC001,PRT0049,MDL009,VAR049,11,11,0,0,18,0,7,0,7.5,1,10
2026-01-01,SVC001,PRT0049,MDL009,VAR049,12,9,1,2,10,4,5,3,2.6,1,7
2026-02-01,SVC001,PRT0049,MDL009,VAR049,14,14,0,0,24,0,10,0,2.7,4,10
2026-03-01,SVC001,PRT0049,MDL009,VAR049,18,18,0,0,21,3,6,0,8.3,3,14
2026-04-01,SVC001,PRT0049,MDL009,VAR049,15,15,0,0,18,1,4,0,8.5,3,12
2026-05-01,SVC001,PRT0049,MDL009,VAR049,18,18,0,0,26,0,8,0,5.7,4,16
2025-12-01,SVC001,PRT0050,MDL009,VAR050,7,7,0,0,7,2,2,0,5.7,2,5
2026-01-01,SVC001,PRT0050,MDL009,VAR050,0,0,0,0,8,0,8,0,8.6,0,0
2026-02-01,SVC001,PRT0050,MDL009,VAR050,8,8,0,0,8,5,5,0,8.2,2,7
2026-03-01,SVC001,PRT0050,MDL009,VAR050,6,6,0,0,7,4,5,0,5.2,1,5
2026-04-01,SVC001,PRT0050,MDL009,VAR050,6,6,0,0,8,5,7,0,2.4,2,5
2026-05-01,SVC001,PRT0050,MDL009,VAR050,10,10,0,0,17,0,7,0,8.6,3,8
2025-12-01,SVC001,PRT0051,MDL009,VAR051,0,0,0,0,1,4,5,0,7.7,0,0
2026-01-01,SVC001,PRT0051,MDL009,VAR051,5,5,0,0,8,0,3,0,8.0,1,4
2026-02-01,SVC001,PRT0051,MDL009,VAR051,0,0,0,0,0,6,6,0,8.6,0,0
2026-03-01,SVC001,PRT0051,MDL009,VAR051,0,0,0,0,6,1,7,0,3.2,0,0
2026-04-01,SVC001,PRT0051,MDL009,VAR051,4,0,2,3,3,3,6,1,9.7,0,0
2026-05-01,SVC001,PRT0051,MDL009,VAR051,5,5,0,0,11,0,6,0,5.9,1,4
2025-12-01,SVC001,PRT0052,MDL009,VAR052,18,18,0,0,24,0,6,0,5.2,5,15
2026-01-01,SVC001,PRT0052,MDL009,VAR052,15,15,0,0,24,0,9,0,5.9,4,13
2026-02-01,SVC001,PRT0052,MDL009,VAR052,12,12,0,0,23,0,11,0,6.3,3,10
2026-03-01,SVC001,PRT0052,MDL009,VAR052,16,16,0,0,17,6,7,0,6.0,3,13
2026-04-01,SVC001,PRT0052,MDL009,VAR052,16,16,0,0,19,0,3,0,4.8,3,14
2026-05-01,SVC001,PRT0052,MDL009,VAR052,16,16,0,0,16,5,5,0,8.6,3,14
2025-12-01,SVC001,PRT0053,MDL009,VAR053,0,0,0,0,3,4,7,0,2.6,0,0
2026-01-01,SVC001,PRT0053,MDL009,VAR053,0,0,0,0,5,2,7,0,3.5,0,0
2026-02-01,SVC001,PRT0053,MDL009,VAR053,8,8,0,0,10,0,2,0,3.2,2,6
2026-03-01,SVC001,PRT0053,MDL009,VAR053,0,0,0,0,4,0,4,0,6.5,0,0
2026-04-01,SVC001,PRT0053,MDL009,VAR053,6,6,0,0,17,0,11,0,4.2,1,5
2026-05-01,SVC001,PRT0053,MDL009,VAR053,0,0,0,0,7,0,7,0,4.3,0,0
2025-12-01,SVC001,PRT0054,MDL009,VAR054,3,3,0,0,4,0,1,0,5.9,1,3
2026-01-01,SVC001,PRT0054,MDL009,VAR054,4,4,0,0,5,5,6,0,8.4,1,3
2026-02-01,SVC001,PRT0054,MDL009,VAR054,0,0,0,0,2,0,2,0,4.0,0,0
2026-03-01,SVC001,PRT0054,MDL009,VAR054,2,2,0,0,7,0,5,0,5.6,1,2
2026-04-01,SVC001,PRT0054,MDL009,VAR054,0,0,0,0,11,0,11,0,6.1,0,0
2026-05-01,SVC001,PRT0054,MDL009,VAR054,0,0,0,0,3,4,7,0,8.1,0,0
2025-12-01,SVC001,PRT0055,MDL010,VAR055,14,14,0,0,21,0,7,0,5.0,3,10
2026-01-01,SVC001,PRT0055,MDL010,VAR055,14,14,0,0,17,1,4,0,2.3,3,11
2026-02-01,SVC001,PRT0055,MDL010,VAR055,13,13,0,0,22,0,9,0,4.5,3,10
2026-03-01,SVC001,PRT0055,MDL010,VAR055,12,12,0,0,19,0,7,0,8.4,2,10
2026-04-01,SVC001,PRT0055,MDL010,VAR055,17,17,0,0,26,0,9,0,5.4,5,13
2026-05-01,SVC001,PRT0055,MDL010,VAR055,18,18,0,0,24,0,6,0,8.2,3,15
2025-12-01,SVC001,PRT0056,MDL010,VAR056,8,8,0,0,18,0,10,0,2.1,1,7
2026-01-01,SVC001,PRT0056,MDL010,VAR056,0,0,0,0,6,0,6,0,9.3,0,0
2026-02-01,SVC001,PRT0056,MDL010,VAR056,0,0,0,0,0,6,6,0,2.2,0,0
2026-03-01,SVC001,PRT0056,MDL010,VAR056,0,0,0,0,8,0,8,0,9.4,0,0
2026-04-01,SVC001,PRT0056,MDL010,VAR056,10,10,0,0,13,4,7,0,2.8,2,8
2026-05-01,SVC001,PRT0056,MDL010,VAR056,7,7,0,0,7,6,6,0,3.0,2,6
2025-12-01,SVC001,PRT0057,MDL010,VAR057,0,0,0,0,7,0,7,0,6.0,0,0
2026-01-01,SVC001,PRT0057,MDL010,VAR057,0,0,0,0,7,0,7,0,3.6,0,0
2026-02-01,SVC001,PRT0057,MDL010,VAR057,0,0,0,0,4,0,4,0,4.7,0,0
2026-03-01,SVC001,PRT0057,MDL010,VAR057,5,5,0,0,6,0,1,0,5.6,1,4
2026-04-01,SVC001,PRT0057,MDL010,VAR057,2,0,1,2,6,1,7,5,9.2,0,0
2026-05-01,SVC001,PRT0057,MDL010,VAR057,4,4,0,0,12,0,8,0,7.8,1,3
2025-12-01,SVC001,PRT0058,MDL010,VAR058,16,16,0,0,22,0,6,0,5.9,3,13
2026-01-01,SVC001,PRT0058,MDL010,VAR058,16,16,0,0,26,0,10,0,5.4,2,14
2026-02-01,SVC001,PRT0058,MDL010,VAR058,17,17,0,0,20,2,5,0,8.2,3,14
2026-03-01,SVC001,PRT0058,MDL010,VAR058,15,10,2,3,16,3,9,2,2.8,1,8
2026-04-01,SVC001,PRT0058,MDL010,VAR058,13,13,0,0,20,0,7,0,8.2,3,11
2026-05-01,SVC001,PRT0058,MDL010,VAR058,17,17,0,0,20,3,6,0,6.1,2,15
2025-12-01,SVC001,PRT0059,MDL010,VAR059,0,0,0,0,2,5,7,0,7.9,0,0
2026-01-01,SVC001,PRT0059,MDL010,VAR059,0,0,0,0,1,0,1,0,7.6,0,0
2026-02-01,SVC001,PRT0059,MDL010,VAR059,5,5,0,0,9,1,5,0,7.9,1,4
2026-03-01,SVC001,PRT0059,MDL010,VAR059,5,5,0,0,7,3,5,0,4.6,1,4
2026-04-01,SVC001,PRT0059,MDL010,VAR059,9,9,0,0,16,0,7,0,2.3,3,7
2026-05-01,SVC001,PRT0059,MDL010,VAR059,11,11,0,0,21,0,10,0,2.6,2,9
2025-12-01,SVC001,PRT0060,MDL010,VAR060,5,1,1,3,10,0,9,5,3.7,0,1
2026-01-01,SVC001,PRT0060,MDL010,VAR060,0,0,0,0,1,2,3,0,8.6,0,0
2026-02-01,SVC001,PRT0060,MDL010,VAR060,0,0,0,0,2,0,2,0,9.1,0,0
2026-03-01,SVC001,PRT0060,MDL010,VAR060,0,0,0,0,5,0,5,0,9.1,0,0
2026-04-01,SVC001,PRT0060,MDL010,VAR060,5,5,0,0,9,0,4,0,3.1,1,4
2026-05-01,SVC001,PRT0060,MDL010,VAR060,2,2,0,0,5,0,3,0,8.3,0,2
2025-12-01,SVC001,PRT0061,MDL011,VAR061,16,16,0,0,17,5,6,0,2.5,4,13
2026-01-01,SVC001,PRT0061,MDL011,VAR061,12,12,0,0,21,0,9,0,5.4,2,10
2026-02-01,SVC001,PRT0061,MDL011,VAR061,17,17,0,0,26,0,9,0,4.8,5,12
2026-03-01,SVC001,PRT0061,MDL011,VAR061,18,18,0,0,29,0,11,0,7.3,5,13
2026-04-01,SVC001,PRT0061,MDL011,VAR061,0,0,0,0,10,0,10,0,6.4,0,0
2026-05-01,SVC001,PRT0061,MDL011,VAR061,15,15,0,0,24,0,9,0,6.3,4,13
2025-12-01,SVC001,PRT0062,MDL011,VAR062,0,0,0,0,3,0,3,0,6.3,0,0
2026-01-01,SVC001,PRT0062,MDL011,VAR062,8,8,0,0,10,3,5,0,3.1,2,6
2026-02-01,SVC001,PRT0062,MDL011,VAR062,0,0,0,0,10,0,10,0,8.4,0,0
2026-03-01,SVC001,PRT0062,MDL011,VAR062,7,7,0,0,12,0,5,0,7.6,2,5
2026-04-01,SVC001,PRT0062,MDL011,VAR062,0,0,0,0,5,1,6,0,6.6,0,0
2026-05-01,SVC001,PRT0062,MDL011,VAR062,7,7,0,0,11,3,7,0,9.1,2,5
2025-12-01,SVC001,PRT0063,MDL011,VAR063,4,4,0,0,6,1,3,0,3.7,1,3
2026-01-01,SVC001,PRT0063,MDL011,VAR063,5,5,0,0,16,0,11,0,8.7,1,4
2026-02-01,SVC001,PRT0063,MDL011,VAR063,0,0,0,0,4,1,5,0,6.0,0,0
2026-03-01,SVC001,PRT0063,MDL011,VAR063,3,3,0,0,3,0,0,0,9.5,1,2
2026-04-01,SVC001,PRT0063,MDL011,VAR063,4,4,0,0,6,5,7,0,7.6,1,3
2026-05-01,SVC001,PRT0063,MDL011,VAR063,5,5,0,0,11,0,6,0,2.2,1,4
2025-12-01,SVC001,PRT0064,MDL011,VAR064,19,19,0,0,20,0,1,0,3.8,3,16
2026-01-01,SVC001,PRT0064,MDL011,VAR064,12,10,1,1,13,0,3,5,6.1,3,9
2026-02-01,SVC001,PRT0064,MDL011,VAR064,0,0,0,0,8,0,8,0,4.6,0,0
2026-03-01,SVC001,PRT0064,MDL011,VAR064,13,11,0,2,11,3,3,4,8.0,3,9
2026-04-01,SVC001,PRT0064,MDL011,VAR064,21,21,0,0,26,2,7,0,6.3,4,18
2026-05-01,SVC001,PRT0064,MDL011,VAR064,18,18,0,0,26,0,8,0,2.9,3,14
2025-12-01,SVC001,PRT0065,MDL011,VAR065,0,0,0,0,1,1,2,0,2.2,0,0
2026-01-01,SVC001,PRT0065,MDL011,VAR065,6,6,0,0,13,0,7,0,2.5,1,4
2026-02-01,SVC001,PRT0065,MDL011,VAR065,8,8,0,0,15,0,7,0,5.5,1,6
2026-03-01,SVC001,PRT0065,MDL011,VAR065,8,3,2,3,8,3,8,3,8.3,0,3
2026-04-01,SVC001,PRT0065,MDL011,VAR065,0,0,0,0,8,0,8,0,6.3,0,0
2026-05-01,SVC001,PRT0065,MDL011,VAR065,8,8,0,0,10,5,7,0,6.8,1,6
2025-12-01,SVC001,PRT0066,MDL011,VAR066,0,0,0,0,1,6,7,0,7.3,0,0
2026-01-01,SVC001,PRT0066,MDL011,VAR066,4,4,0,0,12,0,8,0,5.7,1,4
2026-02-01,SVC001,PRT0066,MDL011,VAR066,0,0,0,0,1,6,7,0,7.7,0,0
2026-03-01,SVC001,PRT0066,MDL011,VAR066,0,0,0,0,7,0,7,0,3.3,0,0
2026-04-01,SVC001,PRT0066,MDL011,VAR066,0,0,0,0,8,0,8,0,8.5,0,0
2026-05-01,SVC001,PRT0066,MDL011,VAR066,0,0,0,0,0,0,0,0,7.7,0,0
2025-12-01,SVC001,PRT0067,MDL012,VAR067,12,12,0,0,19,0,7,0,7.7,3,9
2026-01-01,SVC001,PRT0067,MDL012,VAR067,19,19,0,0,30,0,11,0,3.8,3,13
2026-02-01,SVC001,PRT0067,MDL012,VAR067,10,10,0,0,14,1,5,0,5.7,2,8
2026-03-01,SVC001,PRT0067,MDL012,VAR067,13,12,0,1,12,3,3,4,8.2,2,9
2026-04-01,SVC001,PRT0067,MDL012,VAR067,14,9,2,3,16,4,11,2,7.8,2,7
2026-05-01,SVC001,PRT0067,MDL012,VAR067,21,21,0,0,31,0,10,0,9.7,4,18
2025-12-01,SVC001,PRT0068,MDL012,VAR068,7,7,0,0,15,0,8,0,4.3,2,5
2026-01-01,SVC001,PRT0068,MDL012,VAR068,5,5,0,0,6,3,4,0,6.9,1,4
2026-02-01,SVC001,PRT0068,MDL012,VAR068,0,0,0,0,0,0,0,0,7.3,0,0
2026-03-01,SVC001,PRT0068,MDL012,VAR068,7,7,0,0,12,0,5,0,4.9,2,6
2026-04-01,SVC001,PRT0068,MDL012,VAR068,10,10,0,0,12,0,2,0,8.7,1,8
2026-05-01,SVC001,PRT0068,MDL012,VAR068,7,7,0,0,12,0,5,0,3.1,1,5
2025-12-01,SVC001,PRT0069,MDL012,VAR069,2,2,0,0,4,5,7,0,2.2,0,2
2026-01-01,SVC001,PRT0069,MDL012,VAR069,3,3,0,0,10,0,7,0,8.0,1,2
2026-02-01,SVC001,PRT0069,MDL012,VAR069,4,4,0,0,11,0,7,0,5.2,1,3
2026-03-01,SVC001,PRT0069,MDL012,VAR069,0,0,0,0,8,0,8,0,9.4,0,0
2026-04-01,SVC001,PRT0069,MDL012,VAR069,2,2,0,0,9,0,7,0,5.6,0,2
2026-05-01,SVC001,PRT0069,MDL012,VAR069,0,0,0,0,1,1,2,0,9.4,0,0
2025-12-01,SVC001,PRT0070,MDL012,VAR070,0,0,0,0,8,0,8,0,9.0,0,0
2026-01-01,SVC001,PRT0070,MDL012,VAR070,0,0,0,0,9,0,9,0,7.4,0,0
2026-02-01,SVC001,PRT0070,MDL012,VAR070,14,14,0,0,14,2,2,0,5.8,4,11
2026-03-01,SVC001,PRT0070,MDL012,VAR070,14,14,0,0,25,0,11,0,4.3,3,11
2026-04-01,SVC001,PRT0070,MDL012,VAR070,16,16,0,0,26,0,10,0,6.4,2,12
2026-05-01,SVC001,PRT0070,MDL012,VAR070,15,15,0,0,16,2,3,0,7.1,3,12
2025-12-01,SVC001,PRT0071,MDL012,VAR071,0,0,0,0,3,0,3,0,4.8,0,0
2026-01-01,SVC001,PRT0071,MDL012,VAR071,10,10,0,0,14,2,6,0,9.2,2,8
2026-02-01,SVC001,PRT0071,MDL012,VAR071,6,6,0,0,10,0,4,0,6.0,1,5
2026-03-01,SVC001,PRT0071,MDL012,VAR071,6,6,0,0,14,0,8,0,3.5,2,5
2026-04-01,SVC001,PRT0071,MDL012,VAR071,0,0,0,0,7,0,7,0,3.9,0,0
2026-05-01,SVC001,PRT0071,MDL012,VAR071,0,0,0,0,11,0,11,0,8.3,0,0
2025-12-01,SVC001,PRT0072,MDL012,VAR072,0,0,0,0,10,0,10,0,2.3,0,0
2026-01-01,SVC001,PRT0072,MDL012,VAR072,0,0,0,0,5,0,5,0,5.7,0,0
2026-02-01,SVC001,PRT0072,MDL012,VAR072,2,2,0,0,7,0,5,0,5.8,1,2
2026-03-01,SVC001,PRT0072,MDL012,VAR072,0,0,0,0,10,0,10,0,7.1,0,0
2026-04-01,SVC001,PRT0072,MDL012,VAR072,5,5,0,0,7,1,3,0,4.4,1,4
2026-05-01,SVC001,PRT0072,MDL012,VAR072,0,0,0,0,5,2,7,0,3.5,0,0
2025-12-01,SVC001,PRT0073,MDL001,VAR001,15,15,0,0,22,0,7,0,7.0,3,11
2026-01-01,SVC001,PRT0073,MDL001,VAR001,12,9,1,2,13,6,10,1,5.5,2,7
2026-02-01,SVC001,PRT0073,MDL001,VAR001,0,0,0,0,7,0,7,0,9.4,0,0
2026-03-01,SVC001,PRT0073,MDL001,VAR001,15,15,0,0,22,0,7,0,7.2,4,11
2026-04-01,SVC001,PRT0073,MDL001,VAR001,14,14,0,0,24,0,10,0,2.8,4,11
2026-05-01,SVC001,PRT0073,MDL001,VAR001,0,0,0,0,3,2,5,0,4.5,0,0
2025-12-01,SVC001,PRT0074,MDL001,VAR002,0,0,0,0,11,0,11,0,5.2,0,0
2026-01-01,SVC001,PRT0074,MDL001,VAR002,0,0,0,0,6,0,6,0,4.2,0,0
2026-02-01,SVC001,PRT0074,MDL001,VAR002,8,5,2,1,16,0,11,1,2.7,1,4
2026-03-01,SVC001,PRT0074,MDL001,VAR002,7,7,0,0,12,2,7,0,5.1,2,5
2026-04-01,SVC001,PRT0074,MDL001,VAR002,0,0,0,0,0,6,6,0,4.4,0,0
2026-05-01,SVC001,PRT0074,MDL001,VAR002,0,0,0,0,6,0,6,0,3.1,0,0
2025-12-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,0,4,4,0,5.1,0,0
2026-01-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,10,0,10,0,6.5,0,0
2026-02-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,10,0,10,0,4.0,0,0
2026-03-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,10,0,10,0,2.4,0,0
2026-04-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,11,0,11,0,9.5,0,0
2026-05-01,SVC001,PRT0075,MDL001,VAR003,0,0,0,0,7,0,7,0,5.1,0,0
2025-12-01,SVC001,PRT0076,MDL001,VAR004,13,13,0,0,21,0,8,0,7.0,2,10
2026-01-01,SVC001,PRT0076,MDL001,VAR004,14,14,0,0,20,0,6,0,8.0,3,12
2026-02-01,SVC001,PRT0076,MDL001,VAR004,13,13,0,0,21,0,8,0,9.5,3,11
2026-03-01,SVC001,PRT0076,MDL001,VAR004,14,12,0,2,17,4,9,5,2.1,2,9
2026-04-01,SVC001,PRT0076,MDL001,VAR004,20,20,0,0,27,0,7,0,8.3,5,15
2026-05-01,SVC001,PRT0076,MDL001,VAR004,16,16,0,0,27,0,11,0,5.7,4,12
2025-12-01,SVC001,PRT0077,MDL001,VAR005,0,0,0,0,3,3,6,0,2.3,0,0
2026-01-01,SVC001,PRT0077,MDL001,VAR005,7,4,1,2,9,2,7,2,3.4,1,3
2026-02-01,SVC001,PRT0077,MDL001,VAR005,6,6,0,0,10,0,4,0,9.6,1,5
2026-03-01,SVC001,PRT0077,MDL001,VAR005,0,0,0,0,9,0,9,0,7.8,0,0
2026-04-01,SVC001,PRT0077,MDL001,VAR005,0,0,0,0,7,0,7,0,7.9,0,0
2026-05-01,SVC001,PRT0077,MDL001,VAR005,6,6,0,0,9,0,3,0,8.1,1,5
2025-12-01,SVC001,PRT0078,MDL001,VAR006,3,3,0,0,5,1,3,0,8.2,1,2
2026-01-01,SVC001,PRT0078,MDL001,VAR006,0,0,0,0,4,0,4,0,5.6,0,0
2026-02-01,SVC001,PRT0078,MDL001,VAR006,0,0,0,0,2,4,6,0,3.8,0,0
2026-03-01,SVC001,PRT0078,MDL001,VAR006,0,0,0,0,0,2,2,0,5.5,0,0
2026-04-01,SVC001,PRT0078,MDL001,VAR006,3,3,0,0,5,0,2,0,2.4,1,2
2026-05-01,SVC001,PRT0078,MDL001,VAR006,0,0,0,0,10,0,10,0,9.8,0,0
2025-12-01,SVC001,PRT0079,MDL002,VAR007,0,0,0,0,11,0,11,0,7.7,0,0
2026-01-01,SVC001,PRT0079,MDL002,VAR007,19,19,0,0,23,0,4,0,8.9,5,15
2026-02-01,SVC001,PRT0079,MDL002,VAR007,16,16,0,0,20,0,4,0,9.8,4,12
2026-03-01,SVC001,PRT0079,MDL002,VAR007,13,13,0,0,16,4,7,0,3.9,4,11
2026-04-01,SVC001,PRT0079,MDL002,VAR007,20,18,1,1,18,2,2,4,7.1,5,14
2026-05-01,SVC001,PRT0079,MDL002,VAR007,15,15,0,0,26,0,11,0,9.5,2,13
2025-12-01,SVC001,PRT0080,MDL002,VAR008,7,7,0,0,16,0,9,0,5.6,2,6
2026-01-01,SVC001,PRT0080,MDL002,VAR008,4,4,0,0,4,1,1,0,3.6,1,3
2026-02-01,SVC001,PRT0080,MDL002,VAR008,6,6,0,0,14,0,8,0,9.5,2,5
2026-03-01,SVC001,PRT0080,MDL002,VAR008,9,9,0,0,14,0,5,0,8.6,2,8
2026-04-01,SVC001,PRT0080,MDL002,VAR008,0,0,0,0,9,0,9,0,4.5,0,0
2026-05-01,SVC001,PRT0080,MDL002,VAR008,0,0,0,0,5,0,5,0,5.3,0,0
2025-12-01,SVC001,PRT0081,MDL002,VAR009,0,0,0,0,1,0,1,0,8.2,0,0
2026-01-01,SVC001,PRT0081,MDL002,VAR009,3,3,0,0,8,0,5,0,7.4,1,2
2026-02-01,SVC001,PRT0081,MDL002,VAR009,0,0,0,0,2,5,7,0,6.0,0,0
2026-03-01,SVC001,PRT0081,MDL002,VAR009,0,0,0,0,10,0,10,0,6.1,0,0
2026-04-01,SVC001,PRT0081,MDL002,VAR009,0,0,0,0,2,4,6,0,2.2,0,0
2026-05-01,SVC001,PRT0081,MDL002,VAR009,0,0,0,0,2,5,7,0,2.6,0,0
2025-12-01,SVC001,PRT0082,MDL002,VAR010,15,15,0,0,20,0,5,0,5.0,3,13
2026-01-01,SVC001,PRT0082,MDL002,VAR010,18,18,0,0,25,0,7,0,3.6,5,15
2026-02-01,SVC001,PRT0082,MDL002,VAR010,19,19,0,0,24,0,5,0,8.9,2,14
2026-03-01,SVC001,PRT0082,MDL002,VAR010,15,15,0,0,24,0,9,0,9.2,2,13
2026-04-01,SVC001,PRT0082,MDL002,VAR010,16,16,0,0,22,0,6,0,9.2,2,13
2026-05-01,SVC001,PRT0082,MDL002,VAR010,18,18,0,0,28,0,10,0,3.8,5,15
2025-12-01,SVC001,PRT0083,MDL002,VAR011,7,7,0,0,18,0,11,0,6.5,1,6
2026-01-01,SVC001,PRT0083,MDL002,VAR011,8,8,0,0,8,4,4,0,7.8,2,6
2026-02-01,SVC001,PRT0083,MDL002,VAR011,0,0,0,0,9,0,9,0,8.3,0,0
2026-03-01,SVC001,PRT0083,MDL002,VAR011,7,7,0,0,12,0,5,0,8.2,1,6
2026-04-01,SVC001,PRT0083,MDL002,VAR011,8,3,2,3,5,3,5,3,9.8,0,3
2026-05-01,SVC001,PRT0083,MDL002,VAR011,8,8,0,0,17,0,9,0,9.7,2,6
2025-12-01,SVC001,PRT0084,MDL002,VAR012,0,0,0,0,5,2,7,0,8.0,0,0
2026-01-01,SVC001,PRT0084,MDL002,VAR012,2,2,0,0,3,1,2,0,6.3,0,2
2026-02-01,SVC001,PRT0084,MDL002,VAR012,3,3,0,0,7,0,4,0,4.6,1,2
2026-03-01,SVC001,PRT0084,MDL002,VAR012,0,0,0,0,1,4,5,0,4.6,0,0
2026-04-01,SVC001,PRT0084,MDL002,VAR012,5,5,0,0,11,1,7,0,5.4,1,4
2026-05-01,SVC001,PRT0084,MDL002,VAR012,0,0,0,0,0,2,2,0,9.6,0,0
2025-12-01,SVC001,PRT0085,MDL003,VAR013,16,14,0,2,17,2,5,3,8.1,2,12
2026-01-01,SVC001,PRT0085,MDL003,VAR013,17,17,0,0,19,0,2,0,7.2,3,12
2026-02-01,SVC001,PRT0085,MDL003,VAR013,18,18,0,0,20,5,7,0,8.9,3,13
2026-03-01,SVC001,PRT0085,MDL003,VAR013,14,14,0,0,19,2,7,0,9.0,3,11
2026-04-01,SVC001,PRT0085,MDL003,VAR013,17,17,0,0,25,0,8,0,5.8,2,13
2026-05-01,SVC001,PRT0085,MDL003,VAR013,14,14,0,0,24,0,10,0,8.4,2,11
2025-12-01,SVC001,PRT0086,MDL003,VAR014,0,0,0,0,11,0,11,0,9.6,0,0
2026-01-01,SVC001,PRT0086,MDL003,VAR014,9,8,0,1,18,0,10,2,9.4,1,6
2026-02-01,SVC001,PRT0086,MDL003,VAR014,9,9,0,0,14,0,5,0,3.9,2,7
2026-03-01,SVC001,PRT0086,MDL003,VAR014,6,6,0,0,7,2,3,0,8.3,1,5
2026-04-01,SVC001,PRT0086,MDL003,VAR014,0,0,0,0,5,0,5,0,4.3,0,0
2026-05-01,SVC001,PRT0086,MDL003,VAR014,9,9,0,0,16,0,7,0,8.6,2,8
2025-12-01,SVC001,PRT0087,MDL003,VAR015,4,4,0,0,9,0,5,0,7.5,1,3
2026-01-01,SVC001,PRT0087,MDL003,VAR015,0,0,0,0,11,0,11,0,8.8,0,0
2026-02-01,SVC001,PRT0087,MDL003,VAR015,2,2,0,0,5,4,7,0,8.2,0,1
2026-03-01,SVC001,PRT0087,MDL003,VAR015,0,0,0,0,0,7,7,0,6.3,0,0
2026-04-01,SVC001,PRT0087,MDL003,VAR015,4,4,0,0,12,0,8,0,4.8,1,3
2026-05-01,SVC001,PRT0087,MDL003,VAR015,5,5,0,0,5,2,2,0,9.8,1,4
2025-12-01,SVC001,PRT0088,MDL003,VAR016,15,15,0,0,21,0,6,0,6.5,4,13
2026-01-01,SVC001,PRT0088,MDL003,VAR016,14,14,0,0,20,0,6,0,5.0,4,12
2026-02-01,SVC001,PRT0088,MDL003,VAR016,13,13,0,0,19,0,6,0,4.6,4,10
2026-03-01,SVC001,PRT0088,MDL003,VAR016,16,16,0,0,22,0,6,0,8.9,4,13
2026-04-01,SVC001,PRT0088,MDL003,VAR016,15,15,0,0,25,0,10,0,9.8,3,11
2026-05-01,SVC001,PRT0088,MDL003,VAR016,17,14,0,3,18,3,7,1,9.1,3,10
2025-12-01,SVC001,PRT0089,MDL003,VAR017,6,6,0,0,12,0,6,0,3.1,1,5
2026-01-01,SVC001,PRT0089,MDL003,VAR017,8,8,0,0,11,4,7,0,2.2,2,6
2026-02-01,SVC001,PRT0089,MDL003,VAR017,0,0,0,0,8,0,8,0,9.1,0,0
2026-03-01,SVC001,PRT0089,MDL003,VAR017,8,8,0,0,19,0,11,0,3.6,1,6
