month,service_center_id,claim_type,return_reason,age_bucket,model_id,variant_id,claim_count,return_count,claim_amount,return_amount
2024-04-01,SVC009,Goodwill,No Return,13-24m,MDL004,VAR020,1,0,8556,0
2024-04-01,SVC009,Goodwill,No Return,13-24m,MDL004,VAR021,1,0,12382,0
2024-04-01,SVC009,Goodwill,No Return,13-24m,MDL006,VAR035,1,0,5416,0
2024-04-01,SVC009,Goodwill,No Return,4-6m,MDL003,VAR013,1,0,4708,0
2024-04-01,SVC009,Goodwill,No Return,4-6m,MDL003,VAR018,1,0,22259,0
2024-04-01,SVC009,Goodwill,No Return,4-6m,MDL007,VAR039,1,0,39377,0
2024-04-01,SVC009,Goodwill,No Return,7-12m,MDL003,VAR015,1,0,24492,0
2024-04-01,SVC009,Goodwill,No Return,7-12m,MDL005,VAR030,1,0,34742,0
2024-04-01,SVC009,Goodwill,No Return,7-12m,MDL007,VAR040,1,0,29244,0
2024-04-01,SVC009,No Claim,Customer Cancellation,4-6m,MDL003,VAR016,0,1,0,341792
2024-04-01,SVC009,No Claim,Documentation Issue,7-12m,MDL006,VAR031,0,1,0,333779
2024-04-01,SVC009,No Claim,Exchange,4-6m,MDL003,VAR013,0,1,0,317550
2024-04-01,SVC009,No Claim,Incorrect Variant,0-3m,MDL004,VAR022,0,1,0,245194
2024-04-01,SVC009,No Claim,Incorrect Variant,4-6m,MDL002,VAR010,0,1,0,92831
2024-04-01,SVC009,No Claim,Incorrect Variant,4-6m,MDL004,VAR019,0,1,0,199910
2024-04-01,SVC009,No Claim,Incorrect Variant,7-12m,MDL005,VAR025,0,1,0,280318
2024-04-01,SVC009,No Claim,Quality Concern,4-6m,MDL005,VAR028,0,1,0,86816
2024-04-01,SVC009,Recall,No Return,0-3m,MDL005,VAR028,1,0,24640,0
2024-04-01,SVC009,Recall,No Return,0-3m,MDL006,VAR032,1,0,24552,0
2024-04-01,SVC009,Recall,No Return,0-3m,MDL007,VAR037,1,0,29867,0
2024-04-01,SVC009,Recall,No Return,4-6m,MDL005,VAR027,1,0,30668,0
2024-04-01,SVC009,Recall,No Return,7-12m,MDL006,VAR034,1,0,17506,0
2024-04-01,SVC009,Recall,No Return,7-12m,MDL006,VAR036,1,0,9579,0
2024-04-01,SVC009,Recall,No Return,7-12m,MDL007,VAR042,1,0,38542,0
2024-04-01,SVC009,Standard Warranty,No Return,0-3m,MDL004,VAR022,1,0,16010,0
2024-04-01,SVC009,Standard Warranty,No Return,0-3m,MDL008,VAR043,1,0,3625,0
2024-04-01,SVC009,Standard Warranty,No Return,13-24m,MDL003,VAR014,1,0,41610,0
2024-04-01,SVC009,Standard Warranty,No Return,25-36m,MDL002,VAR011,1,0,28752,0
2024-04-01,SVC009,Standard Warranty,No Return,25-36m,MDL005,VAR026,1,0,19751,0
2024-04-01,SVC009,Standard Warranty,No Return,25-36m,MDL006,VAR031,1,0,21640,0
2024-04-01,SVC009,Standard Warranty,No Return,4-6m,MDL003,VAR016,1,0,4076,0
2024-04-01,SVC009,Standard Warranty,No Return,4-6m,MDL004,VAR023,1,0,41395,0
2024-04-01,SVC009,Standard Warranty,No Return,4-6m,MDL007,VAR038,1,0,41839,0
2024-04-01,SVC009,Standard Warranty,No Return,7-12m,MDL004,VAR019,1,0,32602,0
2024-04-01,SVC010,Extended Warranty,No Return,13-24m,MDL003,VAR018,1,0,14644,0
2024-04-01,SVC010,Extended Warranty,No Return,25-36m,MDL003,VAR014,1,0,15646,0
2024-04-01,SVC010,Extended Warranty,No Return,4-6m,MDL004,VAR023,1,0,12330,0
2024-04-01,SVC010,Extended Warranty,No Return,7-12m,MDL003,VAR013,1,0,18537,0
2024-04-01,SVC010,Extended Warranty,No Return,7-12m,MDL004,VAR022,1,0,32370,0
2024-04-01,SVC010,Goodwill,No Return,4-6m,MDL002,VAR011,1,0,42432,0
2024-04-01,SVC010,Goodwill,No Return,7-12m,MDL003,VAR015,1,0,27372,0
2024-04-01,SVC010,No Claim,Exchange,4-6m,MDL004,VAR020,0,1,0,432206
2024-04-01,SVC010,No Claim,Exchange,4-6m,MDL004,VAR023,0,1,0,75808
2024-04-01,SVC010,No Claim,Incorrect Variant,0-3m,MDL003,VAR014,0,1,0,245182
2024-04-01,SVC010,No Claim,Incorrect Variant,7-12m,MDL005,VAR026,0,1,0,414638
2024-04-01,SVC010,No Claim,Transit Damage,4-6m,MDL003,VAR017,0,1,0,80800
2024-04-01,SVC010,No Claim,Transit Damage,4-6m,MDL005,VAR029,0,1,0,128028
2024-04-01,SVC010,No Claim,Transit Damage,7-12m,MDL002,VAR011,0,1,0,93466
2024-04-01,SVC010,Recall,No Return,0-3m,MDL004,VAR020,1,0,6606,0
2024-04-01,SVC010,Recall,No Return,4-6m,MDL004,VAR024,1,0,28576,0
2024-04-01,SVC010,Recall,No Return,7-12m,MDL003,VAR016,1,0,6569,0
2024-04-01,SVC010,Standard Warranty,No Return,0-3m,MDL003,VAR017,1,0,2674,0
2024-04-01,SVC010,Standard Warranty,No Return,0-3m,MDL004,VAR021,1,0,14278,0
2024-04-01,SVC010,Standard Warranty,No Return,25-36m,MDL002,VAR012,1,0,5091,0
2024-04-01,SVC010,Standard Warranty,No Return,25-36m,MDL004,VAR019,1,0,3832,0
2024-04-01,SVC011,Extended Warranty,No Return,13-24m,MDL005,VAR025,1,0,26896,0
2024-04-01,SVC011,Extended Warranty,No Return,25-36m,MDL003,VAR015,1,0,38534,0
2024-04-01,SVC011,Goodwill,No Return,0-3m,MDL003,VAR017,1,0,4493,0
2024-04-01,SVC011,Goodwill,No Return,13-24m,MDL004,VAR022,1,0,21814,0
2024-04-01,SVC011,Goodwill,No Return,25-36m,MDL003,VAR013,1,0,37193,0
2024-04-01,SVC011,Goodwill,No Return,7-12m,MDL005,VAR028,1,0,31948,0
2024-04-01,SVC011,No Claim,Customer Cancellation,0-3m,MDL005,VAR030,0,1,0,110019
2024-04-01,SVC011,No Claim,Documentation Issue,4-6m,MDL004,VAR024,0,1,0,81402
2024-04-01,SVC011,No Claim,Documentation Issue,4-6m,MDL005,VAR027,0,1,0,376637
2024-04-01,SVC011,No Claim,Documentation Issue,7-12m,MDL002,VAR012,0,1,0,210204
2024-04-01,SVC011,No Claim,Documentation Issue,7-12m,MDL003,VAR015,0,1,0,129983
2024-04-01,SVC011,No Claim,Quality Concern,0-3m,MDL004,VAR021,0,1,0,266138
2024-04-01,SVC011,No Claim,Transit Damage,7-12m,MDL003,VAR018,0,1,0,375630
2024-04-01,SVC011,Recall,No Return,25-36m,MDL003,VAR016,1,0,14962,0
2024-04-01,SVC011,Recall,No Return,25-36m,MDL004,VAR019,1,0,22753,0
2024-04-01,SVC011,Recall,No Return,25-36m,MDL004,VAR021,1,0,14037,0
2024-04-01,SVC011,Recall,No Return,25-36m,MDL005,VAR029,1,0,25483,0
2024-04-01,SVC011,Recall,No Return,4-6m,MDL005,VAR026,1,0,15943,0
2024-04-01,SVC011,Standard Warranty,No Return,0-3m,MDL003,VAR018,1,0,28730,0
2024-04-01,SVC011,Standard Warranty,No Return,0-3m,MDL004,VAR023,1,0,35570,0
2024-04-01,SVC011,Standard Warranty,No Return,13-24m,MDL004,VAR020,1,0,11256,0
2024-04-01,SVC011,Standard Warranty,No Return,25-36m,MDL002,VAR012,1,0,26915,0
2024-04-01,SVC011,Standard Warranty,No Return,4-6m,MDL004,VAR024,1,0,4500,0
2024-04-01,SVC011,Standard Warranty,No Return,4-6m,MDL005,VAR030,1,0,2914,0
2024-04-01,SVC011,Standard Warranty,No Return,7-12m,MDL003,VAR014,1,0,26358,0
2024-04-01,SVC011,Standard Warranty,No Return,7-12m,MDL005,VAR027,1,0,3271,0
2024-04-01,SVC012,Extended Warranty,No Return,13-24m,MDL004,VAR023,1,0,32282,0
2024-04-01,SVC012,Extended Warranty,No Return,4-6m,MDL003,VAR016,1,0,36495,0
2024-04-01,SVC012,Goodwill,No Return,0-3m,MDL006,VAR031,1,0,27921,0
2024-04-01,SVC012,Goodwill,No Return,0-3m,MDL006,VAR032,1,0,7470,0
2024-04-01,SVC012,Goodwill,No Return,13-24m,MDL003,VAR013,1,0,10060,0
2024-04-01,SVC012,Goodwill,No Return,13-24m,MDL003,VAR017,1,0,29662,0
2024-04-01,SVC012,Goodwill,No Return,13-24m,MDL006,VAR033,1,0,26602,0
2024-04-01,SVC012,Goodwill,No Return,13-24m,MDL006,VAR035,1,0,17570,0
2024-04-01,SVC012,Goodwill,No Return,25-36m,MDL004,VAR021,1,0,39660,0
2024-04-01,SVC012,Goodwill,No Return,25-36m,MDL004,VAR022,1,0,37489,0
2024-04-01,SVC012,No Claim,Customer Cancellation,0-3m,MDL003,VAR016,0,1,0,48731
2024-04-01,SVC012,No Claim,Exchange,7-12m,MDL003,VAR013,0,1,0,425651
2024-04-01,SVC012,No Claim,Incorrect Variant,7-12m,MDL004,VAR019,0,1,0,423099
2024-04-01,SVC012,Recall,No Return,0-3m,MDL004,VAR019,1,0,12448,0
2024-04-01,SVC012,Recall,No Return,0-3m,MDL005,VAR025,1,0,39812,0
2024-04-01,SVC012,Recall,No Return,0-3m,MDL005,VAR029,1,0,43066,0
2024-04-01,SVC012,Recall,No Return,25-36m,MDL003,VAR018,1,0,19172,0
2024-04-01,SVC012,Recall,No Return,4-6m,MDL003,VAR015,1,0,19232,0
2024-04-01,SVC012,Recall,No Return,4-6m,MDL004,VAR020,1,0,3468,0
2024-04-01,SVC012,Recall,No Return,7-12m,MDL003,VAR014,1,0,16794,0
2024-04-01,SVC012,Recall,No Return,7-12m,MDL006,VAR036,1,0,10030,0
2024-04-01,SVC012,Standard Warranty,No Return,13-24m,MDL005,VAR028,1,0,20821,0
2024-04-01,SVC012,Standard Warranty,No Return,13-24m,MDL005,VAR030,1,0,15864,0
2024-04-01,SVC012,Standard Warranty,No Return,25-36m,MDL004,VAR024,1,0,17668,0
2024-04-01,SVC012,Standard Warranty,No Return,25-36m,MDL005,VAR027,1,0,41266,0
2024-04-01,SVC012,Standard Warranty,No Return,7-12m,MDL005,VAR026,1,0,32736,0
2024-04-01,SVC012,Standard Warranty,No Return,7-12m,MDL006,VAR034,1,0,39104,0
2024-04-01,SVC013,Extended Warranty,No Return,13-24m,MDL003,VAR017,1,0,26717,0
2024-04-01,SVC013,Extended Warranty,No Return,13-24m,MDL005,VAR025,1,0,34314,0
2024-04-01,SVC013,Extended Warranty,No Return,13-24m,MDL005,VAR027,1,0,24690,0
2024-04-01,SVC013,Extended Warranty,No Return,13-24m,MDL005,VAR030,1,0,35300,0
2024-04-01,SVC013,Extended Warranty,No Return,4-6m,MDL005,VAR028,1,0,22120,0
2024-04-01,SVC013,Extended Warranty,No Return,7-12m,MDL005,VAR026,1,0,32110,0
2024-04-01,SVC013,Goodwill,No Return,0-3m,MDL004,VAR022,1,0,24815,0
2024-04-01,SVC013,Goodwill,No Return,13-24m,MDL006,VAR031,1,0,17033,0
2024-04-01,SVC013,Goodwill,No Return,4-6m,MDL003,VAR015,1,0,40424,0
2024-04-01,SVC013,Goodwill,No Return,4-6m,MDL003,VAR016,1,0,23411,0
2024-04-01,SVC013,Goodwill,No Return,4-6m,MDL004,VAR023,1,0,26068,0
2024-04-01,SVC013,Goodwill,No Return,7-12m,MDL006,VAR032,1,0,10534,0
2024-04-01,SVC013,No Claim,Documentation Issue,7-12m,MDL003,VAR014,0,1,0,61984
2024-04-01,SVC013,No Claim,Quality Concern,7-12m,MDL003,VAR017,0,1,0,126644
2024-04-01,SVC013,Recall,No Return,0-3m,MDL004,VAR024,1,0,17073,0
2024-04-01,SVC013,Recall,No Return,25-36m,MDL005,VAR029,1,0,42523,0
2024-04-01,SVC013,Standard Warranty,No Return,0-3m,MDL003,VAR018,1,0,30994,0
2024-04-01,SVC013,Standard Warranty,No Return,0-3m,MDL004,VAR021,1,0,19736,0
2024-04-01,SVC013,Standard Warranty,No Return,13-24m,MDL003,VAR014,1,0,33544,0
2024-04-01,SVC013,Standard Warranty,No Return,25-36m,MDL004,VAR019,1,0,4121,0
2024-04-01,SVC013,Standard Warranty,No Return,4-6m,MDL006,VAR033,1,0,32610,0
2024-04-01,SVC013,Standard Warranty,No Return,7-12m,MDL004,VAR020,1,0,33666,0
2024-04-01,SVC014,Extended Warranty,No Return,0-3m,MDL005,VAR029,1,0,23630,0
2024-04-01,SVC014,Extended Warranty,No Return,13-24m,MDL003,VAR017,1,0,2563,0
2024-04-01,SVC014,Extended Warranty,No Return,25-36m,MDL005,VAR027,1,0,24647,0
2024-04-01,SVC014,Extended Warranty,No Return,4-6m,MDL004,VAR023,1,0,7390,0
2024-04-01,SVC014,No Claim,Transit Damage,4-6m,MDL003,VAR015,0,1,0,55874
2024-04-01,SVC014,No Claim,Transit Damage,7-12m,MDL003,VAR018,0,1,0,40995
2024-04-01,SVC014,Recall,No Return,25-36m,MDL004,VAR024,1,0,10544,0
2024-04-01,SVC014,Recall,No Return,4-6m,MDL003,VAR015,1,0,34393,0
2024-04-01,SVC014,Recall,No Return,4-6m,MDL003,VAR016,1,0,35096,0
2024-04-01,SVC014,Recall,No Return,4-6m,MDL004,VAR022,1,0,2073,0
2024-04-01,SVC014,Recall,No Return,7-12m,MDL005,VAR028,1,0,41166,0
2024-04-01,SVC014,Standard Warranty,No Return,13-24m,MDL003,VAR018,1,0,28247,0
2024-04-01,SVC014,Standard Warranty,No Return,13-24m,MDL004,VAR019,1,0,7733,0
2024-04-01,SVC014,Standard Warranty,No Return,13-24m,MDL004,VAR020,1,0,8180,0
2024-04-01,SVC014,Standard Warranty,No Return,25-36m,MDL004,VAR021,1,0,12614,0
2024-04-01,SVC014,Standard Warranty,No Return,25-36m,MDL005,VAR025,1,0,7199,0
2024-04-01,SVC014,Standard Warranty,No Return,7-12m,MDL005,VAR026,1,0,39659,0
2024-04-01,SVC015,Extended Warranty,No Return,0-3m,MDL004,VAR021,1,0,28907,0
2024-04-01,SVC015,Extended Warranty,No Return,13-24m,MDL005,VAR026,1,0,15850,0
2024-04-01,SVC015,Extended Warranty,No Return,13-24m,MDL005,VAR028,1,0,25192,0
2024-04-01,SVC015,Extended Warranty,No Return,25-36m,MDL004,VAR024,1,0,38988,0
2024-04-01,SVC015,Extended Warranty,No Return,25-36m,MDL006,VAR034,1,0,17795,0
2024-04-01,SVC015,Extended Warranty,No Return,4-6m,MDL006,VAR033,1,0,41401,0
2024-04-01,SVC015,Goodwill,No Return,0-3m,MDL004,VAR019,1,0,37348,0
2024-04-01,SVC015,Goodwill,No Return,0-3m,MDL004,VAR023,1,0,6823,0
2024-04-01,SVC015,Goodwill,No Return,4-6m,MDL006,VAR031,1,0,3080,0
2024-04-01,SVC015,Goodwill,No Return,7-12m,MDL004,VAR022,1,0,7185,0
2024-04-01,SVC015,No Claim,Documentation Issue,0-3m,MDL005,VAR025,0,1,0,317565
2024-04-01,SVC015,No Claim,Documentation Issue,4-6m,MDL004,VAR022,0,1,0,440281
2024-04-01,SVC015,No Claim,Incorrect Variant,0-3m,MDL005,VAR028,0,1,0,185898
2024-04-01,SVC015,No Claim,Incorrect Variant,4-6m,MDL003,VAR016,0,1,0,45171
2024-04-01,SVC015,No Claim,Quality Concern,0-3m,MDL006,VAR031,0,1,0,324258
2024-04-01,SVC015,No Claim,Transit Damage,7-12m,MDL004,VAR019,0,1,0,413278
2024-04-01,SVC015,Recall,No Return,0-3m,MDL005,VAR030,1,0,22823,0
2024-04-01,SVC015,Recall,No Return,13-24m,MDL006,VAR035,1,0,25735,0
2024-04-01,SVC015,Recall,No Return,25-36m,MDL004,VAR020,1,0,36578,0
2024-04-01,SVC015,Recall,No Return,25-36m,MDL005,VAR029,1,0,41577,0
2024-04-01,SVC015,Recall,No Return,4-6m,MDL003,VAR016,1,0,29441,0
2024-04-01,SVC015,Recall,No Return,4-6m,MDL003,VAR018,1,0,11236,0
2024-04-01,SVC015,Recall,No Return,4-6m,MDL005,VAR027,1,0,24207,0
2024-04-01,SVC015,Standard Warranty,No Return,13-24m,MDL003,VAR017,1,0,41447,0
2024-04-01,SVC015,Standard Warranty,No Return,25-36m,MDL006,VAR032,1,0,11285,0
2024-04-01,SVC015,Standard Warranty,No Return,4-6m,MDL005,VAR025,1,0,35339,0
2024-04-01,SVC016,Extended Warranty,No Return,13-24m,MDL004,VAR019,1,0,17298,0
2024-04-01,SVC016,Extended Warranty,No Return,13-24m,MDL005,VAR029,1,0,2181,0
2024-04-01,SVC016,Extended Warranty,No Return,13-24m,MDL007,VAR041,1,0,8408,0
2024-04-01,SVC016,Extended Warranty,No Return,25-36m,MDL004,VAR020,1,0,12364,0
2024-04-01,SVC016,Extended Warranty,No Return,25-36m,MDL004,VAR022,1,0,26100,0
2024-04-01,SVC016,Extended Warranty,No Return,25-36m,MDL006,VAR031,1,0,25695,0
2024-04-01,SVC016,Extended Warranty,No Return,4-6m,MDL004,VAR021,1,0,42370,0
2024-04-01,SVC016,Extended Warranty,No Return,4-6m,MDL007,VAR038,1,0,23832,0
2024-04-01,SVC016,Extended Warranty,No Return,4-6m,MDL010,VAR057,1,0,32178,0
2024-04-01,SVC016,Extended Warranty,No Return,7-12m,MDL004,VAR024,1,0,7139,0
2024-04-01,SVC016,Extended Warranty,No Return,7-12m,MDL006,VAR034,1,0,35135,0
2024-04-01,SVC016,Goodwill,No Return,0-3m,MDL005,VAR027,1,0,14352,0
2024-04-01,SVC016,Goodwill,No Return,0-3m,MDL006,VAR036,1,0,15323,0
2024-04-01,SVC016,Goodwill,No Return,25-36m,MDL005,VAR025,1,0,28907,0
2024-04-01,SVC016,Goodwill,No Return,25-36m,MDL007,VAR037,1,0,41881,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL003,VAR018,1,0,12875,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL007,VAR039,1,0,13140,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL007,VAR042,1,0,19508,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL008,VAR044,1,0,5067,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL009,VAR049,1,0,2225,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL009,VAR050,1,0,25228,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL009,VAR053,1,0,38364,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL009,VAR054,1,0,32016,0
2024-04-01,SVC016,Goodwill,No Return,4-6m,MDL010,VAR055,1,0,41811,0
2024-04-01,SVC016,Goodwill,No Return,7-12m,MDL009,VAR051,1,0,11876,0
2024-04-01,SVC016,Goodwill,No Return,7-12m,MDL009,VAR052,1,0,24671,0
2024-04-01,SVC016,No Claim,Customer Cancellation,4-6m,MDL006,VAR035,0,1,0,206143
2024-04-01,SVC016,No Claim,Documentation Issue,4-6m,MDL004,VAR020,0,1,0,134705
2024-04-01,SVC016,No Claim,Documentation Issue,7-12m,MDL007,VAR038,0,1,0,235812
2024-04-01,SVC016,No Claim,Exchange,0-3m,MDL007,VAR041,0,1,0,153523
2024-04-01,SVC016,No Claim,Incorrect Variant,0-3m,MDL004,VAR023,0,1,0,328275
2024-04-01,SVC016,No Claim,Incorrect Variant,4-6m,MDL003,VAR017,0,1,0,237191
2024-04-01,SVC016,No Claim,Incorrect Variant,7-12m,MDL006,VAR032,0,1,0,177545
2024-04-01,SVC016,No Claim,Quality Concern,7-12m,MDL005,VAR026,0,1,0,201089
2024-04-01,SVC016,No Claim,Transit Damage,4-6m,MDL005,VAR029,0,1,0,272898
2024-04-01,SVC016,Recall,No Return,0-3m,MDL004,VAR023,1,0,3204,0
2024-04-01,SVC016,Recall,No Return,0-3m,MDL005,VAR026,1,0,6962,0
2024-04-01,SVC016,Recall,No Return,0-3m,MDL007,VAR040,1,0,41372,0
2024-04-01,SVC016,Recall,No Return,0-3m,MDL008,VAR046,1,0,7782,0
2024-04-01,SVC016,Recall,No Return,13-24m,MDL006,VAR035,1,0,10038,0
2024-04-01,SVC016,Recall,No Return,13-24m,MDL008,VAR047,1,0,43769,0
2024-04-01,SVC016,Recall,No Return,13-24m,MDL010,VAR056,1,0,21186,0
2024-04-01,SVC016,Recall,No Return,4-6m,MDL008,VAR048,1,0,35327,0
2024-04-01,SVC016,Recall,No Return,7-12m,MDL005,VAR028,1,0,14984,0
2024-04-01,SVC016,Standard Warranty,No Return,0-3m,MDL006,VAR032,1,0,8206,0
2024-04-01,SVC016,Standard Warranty,No Return,13-24m,MDL008,VAR045,1,0,23449,0
2024-04-01,SVC016,Standard Warranty,No Return,25-36m,MDL006,VAR033,1,0,31306,0
2024-04-01,SVC016,Standard Warranty,No Return,4-6m,MDL003,VAR017,1,0,17510,0
2024-04-01,SVC016,Standard Warranty,No Return,7-12m,MDL005,VAR030,1,0,18999,0
2024-04-01,SVC016,Standard Warranty,No Return,7-12m,MDL008,VAR043,1,0,6147,0
2024-04-01,SVC017,Extended Warranty,No Return,0-3m,MDL006,VAR035,1,0,9522,0
2024-04-01,SVC017,Extended Warranty,No Return,13-24m,MDL010,VAR060,1,0,41295,0
2024-04-01,SVC017,Extended Warranty,No Return,25-36m,MDL007,VAR038,1,0,3802,0
2024-04-01,SVC017,Extended Warranty,No Return,7-12m,MDL004,VAR024,1,0,20876,0
2024-04-01,SVC017,Extended Warranty,No Return,7-12m,MDL007,VAR041,1,0,16492,0
2024-04-01,SVC017,Extended Warranty,No Return,7-12m,MDL010,VAR057,1,0,27394,0
2024-04-01,SVC017,Goodwill,No Return,0-3m,MDL005,VAR029,1,0,27965,0
2024-04-01,SVC017,Goodwill,No Return,0-3m,MDL010,VAR055,1,0,3284,0
2024-04-01,SVC017,Goodwill,No Return,25-36m,MDL008,VAR045,1,0,36053,0
2024-04-01,SVC017,Goodwill,No Return,25-36m,MDL008,VAR047,1,0,10670,0
2024-04-01,SVC017,Goodwill,No Return,4-6m,MDL008,VAR046,1,0,2488,0
2024-04-01,SVC017,Goodwill,No Return,4-6m,MDL010,VAR056,1,0,15879,0
2024-04-01,SVC017,No Claim,Customer Cancellation,4-6m,MDL005,VAR030,0,1,0,339343
2024-04-01,SVC017,No Claim,Customer Cancellation,4-6m,MDL006,VAR036,0,1,0,395950
2024-04-01,SVC017,No Claim,Customer Cancellation,4-6m,MDL008,VAR048,0,1,0,35927
2024-04-01,SVC017,No Claim,Documentation Issue,4-6m,MDL003,VAR018,0,1,0,312219
2024-04-01,SVC017,No Claim,Documentation Issue,7-12m,MDL006,VAR033,0,1,0,164172
2024-04-01,SVC017,No Claim,Exchange,0-3m,MDL008,VAR045,0,1,0,439377
2024-04-01,SVC017,No Claim,Exchange,7-12m,MDL004,VAR021,0,1,0,324167
2024-04-01,SVC017,No Claim,Incorrect Variant,7-12m,MDL007,VAR042,0,1,0,192114
2024-04-01,SVC017,No Claim,Quality Concern,0-3m,MDL005,VAR027,0,1,0,41769
2024-04-01,SVC017,No Claim,Transit Damage,0-3m,MDL007,VAR039,0,1,0,249448
2024-04-01,SVC017,No Claim,Transit Damage,7-12m,MDL004,VAR024,0,1,0,203116
2024-04-01,SVC017,Recall,No Return,0-3m,MDL003,VAR018,1,0,39356,0
2024-04-01,SVC017,Recall,No Return,0-3m,MDL005,VAR030,1,0,36028,0
2024-04-01,SVC017,Recall,No Return,0-3m,MDL007,VAR039,1,0,7275,0
2024-04-01,SVC017,Recall,No Return,0-3m,MDL008,VAR048,1,0,13598,0
2024-04-01,SVC017,Recall,No Return,13-24m,MDL004,VAR022,1,0,37092,0
2024-04-01,SVC017,Recall,No Return,13-24m,MDL005,VAR025,1,0,16065,0
2024-04-01,SVC017,Recall,No Return,25-36m,MDL004,VAR019,1,0,31173,0
2024-04-01,SVC017,Recall,No Return,25-36m,MDL004,VAR023,1,0,33969,0
2024-04-01,SVC017,Recall,No Return,4-6m,MDL008,VAR043,1,0,12802,0
2024-04-01,SVC017,Recall,No Return,4-6m,MDL010,VAR059,1,0,12570,0
2024-04-01,SVC017,Recall,No Return,7-12m,MDL007,VAR037,1,0,10464,0
2024-04-01,SVC017,Recall,No Return,7-12m,MDL007,VAR040,1,0,34799,0
2024-04-01,SVC017,Recall,No Return,7-12m,MDL007,VAR042,1,0,8157,0
2024-04-01,SVC017,Recall,No Return,7-12m,MDL009,VAR051,1,0,25045,0
2024-04-01,SVC017,Recall,No Return,7-12m,MDL009,VAR052,1,0,38962,0
2024-04-01,SVC017,Standard Warranty,No Return,0-3m,MDL005,VAR027,1,0,6342,0
2024-04-01,SVC017,Standard Warranty,No Return,0-3m,MDL006,VAR032,1,0,13090,0
2024-04-01,SVC017,Standard Warranty,No Return,0-3m,MDL009,VAR053,1,0,2065,0
2024-04-01,SVC017,Standard Warranty,No Return,0-3m,MDL010,VAR058,1,0,16564,0
2024-04-01,SVC017,Standard Warranty,No Return,13-24m,MDL005,VAR026,1,0,8034,0
2024-04-01,SVC017,Standard Warranty,No Return,13-24m,MDL006,VAR036,1,0,25957,0
2024-04-01,SVC017,Standard Warranty,No Return,13-24m,MDL008,VAR044,1,0,41670,0
2024-04-01,SVC017,Standard Warranty,No Return,25-36m,MDL006,VAR031,1,0,39712,0
2024-04-01,SVC017,Standard Warranty,No Return,25-36m,MDL006,VAR034,1,0,27660,0
2024-04-01,SVC017,Standard Warranty,No Return,4-6m,MDL004,VAR021,1,0,33111,0
2024-04-01,SVC017,Standard Warranty,No Return,4-6m,MDL005,VAR028,1,0,9601,0
2024-04-01,SVC017,Standard Warranty,No Return,4-6m,MDL009,VAR049,1,0,29641,0
2024-04-01,SVC017,Standard Warranty,No Return,4-6m,MDL011,VAR061,1,0,11960,0
2024-04-01,SVC017,Standard Warranty,No Return,7-12m,MDL004,VAR020,1,0,20905,0
2024-04-01,SVC017,Standard Warranty,No Return,7-12m,MDL006,VAR033,1,0,38196,0
2024-04-01,SVC017,Standard Warranty,No Return,7-12m,MDL009,VAR050,1,0,35637,0
2024-04-01,SVC017,Standard Warranty,No Return,7-12m,MDL009,VAR054,1,0,14153,0
2024-04-01,SVC018,Extended Warranty,No Return,0-3m,MDL005,VAR028,1,0,19919,0
2024-04-01,SVC018,Extended Warranty,No Return,13-24m,MDL004,VAR022,1,0,8911,0
2024-04-01,SVC018,Extended Warranty,No Return,13-24m,MDL009,VAR053,1,0,13950,0
2024-04-01,SVC018,Extended Warranty,No Return,25-36m,MDL006,VAR036,1,0,18005,0
2024-04-01,SVC018,Extended Warranty,No Return,25-36m,MDL008,VAR048,1,0,6473,0
2024-04-01,SVC018,Extended Warranty,No Return,25-36m,MDL009,VAR052,1,0,11012,0
2024-04-01,SVC018,Extended Warranty,No Return,7-12m,MDL010,VAR055,1,0,24090,0
2024-04-01,SVC018,Goodwill,No Return,0-3m,MDL006,VAR033,1,0,6948,0
2024-04-01,SVC018,Goodwill,No Return,0-3m,MDL007,VAR039,1,0,5713,0
2024-04-01,SVC018,Goodwill,No Return,0-3m,MDL008,VAR045,1,0,41205,0
2024-04-01,SVC018,Goodwill,No Return,13-24m,MDL005,VAR025,1,0,12354,0
2024-04-01,SVC018,Goodwill,No Return,13-24m,MDL007,VAR038,1,0,32184,0
2024-04-01,SVC018,Goodwill,No Return,25-36m,MDL006,VAR032,1,0,6310,0
2024-04-01,SVC018,Goodwill,No Return,4-6m,MDL004,VAR023,1,0,14174,0
2024-04-01,SVC018,Goodwill,No Return,4-6m,MDL004,VAR024,1,0,24298,0
2024-04-01,SVC018,Goodwill,No Return,4-6m,MDL010,VAR058,1,0,12134,0
2024-04-01,SVC018,Goodwill,No Return,7-12m,MDL010,VAR059,1,0,36867,0
2024-04-01,SVC018,No Claim,Documentation Issue,0-3m,MDL008,VAR043,0,1,0,246240
2024-04-01,SVC018,No Claim,Documentation Issue,4-6m,MDL006,VAR031,0,1,0,224745
